material ID,description,level,category,category description,hierarchy category,provider,country,diameter,width,size uom,weight,weight uom,price,currency,rank,is leaf
982,Benz India R1945,3,7,electrical ring,2,Benz,India,330.0,5.91,mm,0.51,kg,17.93,eur,4.5,True
983,Tesla France R14836,3,7,electrical ring,2,Tesla,France,328.0,6.39,mm,0.53,kg,16.54,eur,4.0,True
984,Daimler USA R8137,3,7,electrical ring,2,Daimler,USA,360.0,5.45,mm,0.59,kg,15.96,eur,4.5,True
985,Mercedes Russia R36668,3,7,electrical ring,2,Mercedes,Russia,468.0,5.77,mm,0.84,kg,13.12,eur,4.0,True
986,BMW Chile R5147,3,7,electrical ring,2,BMW,Chile,447.0,5.83,mm,0.63,kg,13.59,eur,5.0,True
987,Buick USA R24335,3,7,electrical ring,2,Buick,USA,431.0,6.06,mm,0.95,kg,10.69,eur,4.5,True
988,KTM Italy R20674,3,7,electrical ring,2,KTM,Italy,499.0,6.46,mm,0.79,kg,19.1,eur,4.5,True
989,BMW USA R12115,3,7,electrical ring,2,BMW,USA,387.0,5.44,mm,0.48,kg,20.75,eur,3.5,True
990,BYD Indonesia R34617,3,7,electrical ring,2,BYD,Indonesia,495.0,5.22,mm,0.74,kg,20.81,eur,4.0,True
991,KTM China R20662,3,7,electrical ring,2,KTM,China,364.0,6.22,mm,0.59,kg,17.51,eur,4.0,True
992,Tesla Netherlands R32186,3,7,electrical ring,2,Tesla,Netherlands,376.0,5.75,mm,0.84,kg,14.75,eur,4.5,True
993,GMC Turkey R20621,3,7,electrical ring,2,GMC,Turkey,343.0,6.9,mm,0.53,kg,17.25,eur,3.5,True
994,Lincoln Netherlands R27003,3,7,electrical ring,2,Lincoln,Netherlands,355.0,5.47,mm,0.53,kg,22.22,eur,4.5,True
995,GMC India R8819,3,7,electrical ring,2,GMC,India,380.0,5.52,mm,0.36,kg,17.29,eur,4.5,True
996,Jeep Mexico R12894,3,7,electrical ring,2,Jeep,Mexico,359.0,5.88,mm,0.39,kg,14.08,eur,3.0,True
997,Hyundai France R22686,3,7,electrical ring,2,Hyundai,France,421.0,6.9,mm,0.91,kg,12.33,eur,4.0,True
998,Daimler Austria R16668,3,7,electrical ring,2,Daimler,Austria,309.0,5.88,mm,0.88,kg,23.73,eur,5.0,True
999,Jeep Japan R17162,3,7,electrical ring,2,Jeep,Japan,407.0,5.35,mm,0.57,kg,18.73,eur,4.0,True
1000,Hyundai Indonesia R4761,3,7,electrical ring,2,Hyundai,Indonesia,313.0,6.07,mm,0.22,kg,18.78,eur,5.0,True
1001,Jeep Indonesia R24144,3,7,electrical ring,2,Jeep,Indonesia,369.0,5.19,mm,0.91,kg,21.5,eur,3.5,True
1002,Buick Germany R9828,3,7,electrical ring,2,Buick,Germany,461.0,5.24,mm,0.41,kg,18.12,eur,3.0,True
1003,Volvo Chile R29009,3,7,electrical ring,2,Volvo,Chile,304.0,6.84,mm,0.28,kg,24.96,eur,4.5,True
1004,Volkswagen Thailand R25145,3,7,electrical ring,2,Volkswagen,Thailand,323.0,6.37,mm,0.2,kg,20.65,eur,3.5,True
1005,Volkswagen New Zealand R6086,3,7,electrical ring,2,Volkswagen,New,481.0,5.26,mm,0.58,kg,24.73,eur,4.5,True
1006,Acura Italy R24559,3,7,electrical ring,2,Acura,Italy,486.0,5.11,mm,0.49,kg,22.01,eur,4.5,True
1007,Mercedes France R19315,3,7,electrical ring,2,Mercedes,France,482.0,6.52,mm,0.42,kg,19.4,eur,3.5,True
1008,Honda Japan R9576,3,7,electrical ring,2,Honda,Japan,481.0,6.99,mm,0.6,kg,19.68,eur,4.5,True
1009,Volkswagen Denmark R29403,3,7,electrical ring,2,Volkswagen,Denmark,431.0,5.79,mm,0.78,kg,11.1,eur,4.0,True
1010,Jeep Netherlands R13149,3,7,electrical ring,2,Jeep,Netherlands,398.0,6.86,mm,0.35,kg,16.31,eur,3.5,True
1011,Toyota Belgium R4388,3,7,electrical ring,2,Toyota,Belgium,487.0,5.79,mm,0.63,kg,10.21,eur,4.0,True
1012,Buick Sweden R13156,3,7,electrical ring,2,Buick,Sweden,359.0,5.7,mm,0.77,kg,23.63,eur,4.5,True
1013,Jeep Brazil R13059,3,7,electrical ring,2,Jeep,Brazil,340.0,6.81,mm,0.49,kg,11.06,eur,3.5,True
1014,Toyota Switzerland R14938,3,7,electrical ring,2,Toyota,Switzerland,326.0,6.74,mm,0.42,kg,22.08,eur,4.5,True
1015,KTM Cuba R14164,3,7,electrical ring,2,KTM,Cuba,364.0,6.76,mm,0.74,kg,11.11,eur,3.5,True
1016,Buick Egypt R35794,3,7,electrical ring,2,Buick,Egypt,422.0,6.94,mm,0.66,kg,18.21,eur,4.0,True
1017,Lincoln Italy R35096,3,7,electrical ring,2,Lincoln,Italy,334.0,6.16,mm,0.77,kg,13.34,eur,4.0,True
1018,Honda USA R5931,3,7,electrical ring,2,Honda,USA,381.0,5.52,mm,0.57,kg,16.12,eur,4.0,True
1019,GMC Netherlands R14354,3,7,electrical ring,2,GMC,Netherlands,302.0,5.51,mm,0.7,kg,17.19,eur,4.5,True
1020,GMC Turkey R32093,3,7,electrical ring,2,GMC,Turkey,372.0,6.86,mm,0.39,kg,24.69,eur,4.0,True
1021,Lincoln Russia R30733,3,7,electrical ring,2,Lincoln,Russia,455.0,6.49,mm,0.22,kg,17.02,eur,4.5,True
1022,KTM Canada R3134,3,7,electrical ring,2,KTM,Canada,495.0,6.27,mm,0.87,kg,17.71,eur,4.5,True
1023,BYD Netherlands R31271,3,7,electrical ring,2,BYD,Netherlands,339.0,6.65,mm,0.32,kg,22.97,eur,4.5,True
1024,BMW Mexico R25150,3,7,electrical ring,2,BMW,Mexico,423.0,6.93,mm,0.83,kg,12.02,eur,5.0,True
1025,KTM Canada R23581,3,7,electrical ring,2,KTM,Canada,401.0,5.42,mm,0.83,kg,21.94,eur,4.5,True
1026,Mercedes Turkey R1405,3,7,electrical ring,2,Mercedes,Turkey,453.0,7.0,mm,0.69,kg,17.8,eur,4.5,True
1027,Benz Germany R38786,3,7,electrical ring,2,Benz,Germany,320.0,5.8,mm,0.89,kg,22.25,eur,3.5,True
1028,Acura Germany R24249,3,7,electrical ring,2,Acura,Germany,301.0,6.31,mm,0.36,kg,24.3,eur,4.0,True
1029,GMC New Zealand R13137,3,7,electrical ring,2,GMC,New,384.0,6.6,mm,0.92,kg,14.77,eur,4.0,True
1030,BYD Japan R4562,3,7,electrical ring,2,BYD,Japan,316.0,5.99,mm,0.27,kg,11.01,eur,4.5,True
1031,Mercedes China R12507,3,7,electrical ring,2,Mercedes,China,480.0,5.16,mm,0.86,kg,24.47,eur,4.0,True
1032,BYD Germany R29469,3,7,electrical ring,2,BYD,Germany,319.0,5.08,mm,0.6,kg,10.41,eur,3.5,True
1033,Benz Mexico R27903,3,7,electrical ring,2,Benz,Mexico,355.0,6.35,mm,0.33,kg,18.86,eur,4.5,True
1034,Mercedes Sweden R37441,3,7,electrical ring,2,Mercedes,Sweden,447.0,5.64,mm,0.29,kg,22.81,eur,4.5,True
1035,Buick Norway R19005,3,7,electrical ring,2,Buick,Norway,480.0,5.82,mm,0.22,kg,17.87,eur,3.0,True
1036,Ford Germany R12052,3,7,electrical ring,2,Ford,Germany,494.0,6.9,mm,0.54,kg,18.23,eur,5.0,True
1037,Volvo Denmark R10636,3,7,electrical ring,2,Volvo,Denmark,401.0,5.92,mm,0.7,kg,16.49,eur,4.0,True
1038,BYD Japan R4776,3,7,electrical ring,2,BYD,Japan,388.0,5.12,mm,0.64,kg,20.5,eur,4.5,True
1039,Acura Chile R33184,3,7,electrical ring,2,Acura,Chile,369.0,6.24,mm,0.88,kg,19.31,eur,3.5,True
1040,Daimler Romania R13892,3,7,electrical ring,2,Daimler,Romania,417.0,5.8,mm,0.58,kg,19.29,eur,5.0,True
1041,Acura Egypt R22551,3,7,electrical ring,2,Acura,Egypt,388.0,5.89,mm,0.22,kg,15.71,eur,3.5,True
1042,GMC Belgium R5424,3,7,electrical ring,2,GMC,Belgium,360.0,6.59,mm,0.73,kg,18.71,eur,3.5,True
1043,Volvo Switzerland R13912,3,7,electrical ring,2,Volvo,Switzerland,394.0,5.84,mm,0.58,kg,11.52,eur,3.0,True
1044,Ferrari Turkey R36225,3,7,electrical ring,2,Ferrari,Turkey,338.0,6.79,mm,0.59,kg,11.75,eur,4.5,True
1045,Volkswagen Brazil R29049,3,7,electrical ring,2,Volkswagen,Brazil,346.0,5.12,mm,0.24,kg,12.12,eur,4.5,True
1046,GMC Netherlands R37685,3,7,electrical ring,2,GMC,Netherlands,387.0,6.36,mm,0.87,kg,10.85,eur,3.5,True
1047,Ford Switzerland R30466,3,7,electrical ring,2,Ford,Switzerland,374.0,6.36,mm,0.55,kg,21.87,eur,3.5,True
1048,Benz Brazil R7253,3,7,electrical ring,2,Benz,Brazil,339.0,6.33,mm,0.25,kg,13.12,eur,4.5,True
1049,Honda France R36782,3,7,electrical ring,2,Honda,France,330.0,5.08,mm,0.54,kg,20.03,eur,4.5,True
1050,Acura Italy R13805,3,7,electrical ring,2,Acura,Italy,387.0,6.89,mm,0.48,kg,24.98,eur,3.5,True
1051,BYD Austria R23244,3,7,electrical ring,2,BYD,Austria,434.0,5.39,mm,0.5,kg,13.48,eur,4.5,True
1052,Mercedes Austria R39115,3,7,electrical ring,2,Mercedes,Austria,307.0,5.43,mm,0.46,kg,12.02,eur,3.0,True
1053,KTM Denmark R15207,3,7,electrical ring,2,KTM,Denmark,464.0,5.06,mm,0.36,kg,24.11,eur,5.0,True
1054,Honda Korea R12627,3,7,electrical ring,2,Honda,Korea,480.0,5.03,mm,0.83,kg,10.82,eur,4.5,True
1055,BYD Belgium R6255,3,7,electrical ring,2,BYD,Belgium,364.0,5.2,mm,0.88,kg,24.5,eur,3.0,True
1056,Volvo Belgium R22275,3,7,electrical ring,2,Volvo,Belgium,388.0,6.17,mm,0.21,kg,17.9,eur,3.5,True
1057,GMC Germany R22407,3,7,electrical ring,2,GMC,Germany,433.0,5.12,mm,0.22,kg,24.46,eur,3.0,True
1058,Daimler New Zealand R3279,3,7,electrical ring,2,Daimler,New,378.0,5.59,mm,0.47,kg,13.53,eur,3.0,True
1059,Benz Brazil R31563,3,7,electrical ring,2,Benz,Brazil,423.0,5.61,mm,0.33,kg,21.32,eur,3.5,True
1060,Mercedes India R12124,3,7,electrical ring,2,Mercedes,India,499.0,5.38,mm,1.0,kg,21.35,eur,3.5,True
1061,Honda Chile R12412,3,7,electrical ring,2,Honda,Chile,366.0,6.26,mm,0.85,kg,21.36,eur,5.0,True
1062,Jeep Austria R23260,3,7,electrical ring,2,Jeep,Austria,313.0,5.46,mm,0.55,kg,19.15,eur,4.5,True
1063,Honda Denmark R6736,3,7,electrical ring,2,Honda,Denmark,496.0,6.41,mm,0.58,kg,20.21,eur,3.0,True
1064,Hyundai Netherlands R12177,3,7,electrical ring,2,Hyundai,Netherlands,321.0,6.19,mm,0.93,kg,19.18,eur,3.5,True
1065,Acura Romania R32956,3,7,electrical ring,2,Acura,Romania,420.0,6.38,mm,0.65,kg,18.38,eur,3.5,True
1066,Tesla Netherlands R31845,3,7,electrical ring,2,Tesla,Netherlands,353.0,6.27,mm,0.44,kg,19.59,eur,5.0,True
1067,Honda India R29319,3,7,electrical ring,2,Honda,India,409.0,6.95,mm,0.93,kg,12.17,eur,3.5,True
1068,Volkswagen Germany R5969,3,7,electrical ring,2,Volkswagen,Germany,408.0,5.89,mm,0.63,kg,19.01,eur,4.5,True
1069,Honda Chile R15225,3,7,electrical ring,2,Honda,Chile,496.0,5.33,mm,0.85,kg,23.36,eur,4.5,True
1070,Buick Indonesia R3794,3,7,electrical ring,2,Buick,Indonesia,483.0,5.98,mm,0.97,kg,17.99,eur,4.5,True
1071,GMC Brazil R30178,3,7,electrical ring,2,GMC,Brazil,491.0,6.42,mm,0.74,kg,17.21,eur,4.0,True
1072,Volkswagen Chile R26296,3,7,electrical ring,2,Volkswagen,Chile,370.0,6.98,mm,0.48,kg,18.92,eur,4.5,True
1073,Honda USA R10313,3,7,electrical ring,2,Honda,USA,397.0,5.36,mm,0.47,kg,11.31,eur,3.0,True
1074,Volvo Egypt R25774,3,7,electrical ring,2,Volvo,Egypt,393.0,6.91,mm,0.52,kg,12.91,eur,3.5,True
1075,Ford Denmark R29118,3,7,electrical ring,2,Ford,Denmark,399.0,6.71,mm,0.45,kg,11.88,eur,4.5,True
1076,GMC Norway R35048,3,7,electrical ring,2,GMC,Norway,430.0,5.04,mm,0.24,kg,19.16,eur,3.0,True
1077,Volkswagen Sweden R20288,3,7,electrical ring,2,Volkswagen,Sweden,453.0,6.47,mm,0.82,kg,10.01,eur,4.5,True
1078,Benz Switzerland R26421,3,7,electrical ring,2,Benz,Switzerland,379.0,5.78,mm,0.65,kg,20.43,eur,3.0,True
1079,BYD Cuba R14464,3,7,electrical ring,2,BYD,Cuba,339.0,6.65,mm,0.43,kg,12.66,eur,3.0,True
1080,Tesla Italy R36535,3,7,electrical ring,2,Tesla,Italy,337.0,6.46,mm,0.73,kg,15.67,eur,3.5,True
1081,Buick Indonesia R9686,3,7,electrical ring,2,Buick,Indonesia,324.0,5.66,mm,0.87,kg,14.2,eur,3.5,True
1082,BYD Norway R32753,3,7,electrical ring,2,BYD,Norway,404.0,6.13,mm,0.88,kg,22.69,eur,3.5,True
1083,Tesla New Zealand R22167,3,7,electrical ring,2,Tesla,New,361.0,5.4,mm,0.76,kg,21.14,eur,3.5,True
1084,Benz Switzerland R30894,3,7,electrical ring,2,Benz,Switzerland,486.0,5.97,mm,0.68,kg,10.53,eur,4.5,True
1085,BMW Turkey R24262,3,7,electrical ring,2,BMW,Turkey,416.0,6.58,mm,0.29,kg,12.36,eur,4.5,True
1086,Mercedes France R26495,3,7,electrical ring,2,Mercedes,France,390.0,6.82,mm,0.37,kg,16.68,eur,4.0,True
1087,BYD Italy R18414,3,7,electrical ring,2,BYD,Italy,397.0,5.77,mm,0.91,kg,13.19,eur,3.0,True
1088,Volvo Switzerland R12087,3,7,electrical ring,2,Volvo,Switzerland,406.0,6.37,mm,0.78,kg,11.6,eur,5.0,True
1089,Tesla USA R4599,3,7,electrical ring,2,Tesla,USA,489.0,5.43,mm,0.76,kg,11.39,eur,3.5,True
1090,Jeep Japan R2143,3,7,electrical ring,2,Jeep,Japan,375.0,6.06,mm,0.97,kg,19.78,eur,3.5,True
1091,GMC Austria R2319,3,7,electrical ring,2,GMC,Austria,443.0,5.78,mm,0.3,kg,15.98,eur,4.0,True
1092,Benz Thailand R28285,3,7,electrical ring,2,Benz,Thailand,342.0,6.36,mm,0.9,kg,19.24,eur,4.0,True
1093,Ford Egypt R12404,3,7,electrical ring,2,Ford,Egypt,373.0,5.64,mm,0.29,kg,16.35,eur,4.5,True
1094,Buick Indonesia R8610,3,7,electrical ring,2,Buick,Indonesia,308.0,5.09,mm,0.77,kg,15.56,eur,4.5,True
1095,Acura Japan R1060,3,7,electrical ring,2,Acura,Japan,476.0,6.34,mm,0.99,kg,20.67,eur,4.5,True
1096,Acura Brazil R38247,3,7,electrical ring,2,Acura,Brazil,413.0,5.76,mm,0.79,kg,23.85,eur,4.5,True
1097,Ferrari Egypt R5648,3,7,electrical ring,2,Ferrari,Egypt,339.0,5.02,mm,0.69,kg,19.45,eur,4.0,True
1098,Lincoln Romania R37060,3,7,electrical ring,2,Lincoln,Romania,420.0,5.55,mm,0.44,kg,18.61,eur,4.5,True
1099,BYD Sweden R28503,3,7,electrical ring,2,BYD,Sweden,416.0,5.3,mm,0.37,kg,15.74,eur,4.0,True
1100,Acura France R23440,3,7,electrical ring,2,Acura,France,357.0,5.03,mm,0.89,kg,17.88,eur,3.5,True
1101,Buick Belgium R23495,3,7,electrical ring,2,Buick,Belgium,499.0,6.34,mm,0.28,kg,22.17,eur,4.0,True
1102,BYD Cuba R21139,3,7,electrical ring,2,BYD,Cuba,451.0,6.87,mm,0.66,kg,22.2,eur,3.5,True
1103,Ford Norway R29450,3,7,electrical ring,2,Ford,Norway,323.0,6.07,mm,0.76,kg,23.59,eur,3.0,True
1104,BMW Switzerland R28988,3,7,electrical ring,2,BMW,Switzerland,446.0,6.18,mm,0.97,kg,21.35,eur,4.5,True
1105,Honda Chile R24476,3,7,electrical ring,2,Honda,Chile,378.0,6.6,mm,0.41,kg,17.74,eur,4.0,True
1106,Lincoln Belgium R25817,3,7,electrical ring,2,Lincoln,Belgium,319.0,5.61,mm,0.36,kg,20.11,eur,4.0,True
1107,Toyota Denmark R7268,3,7,electrical ring,2,Toyota,Denmark,333.0,6.57,mm,0.49,kg,24.4,eur,4.0,True
1108,Hyundai Denmark R21221,3,7,electrical ring,2,Hyundai,Denmark,427.0,5.96,mm,0.6,kg,20.74,eur,3.5,True
1109,Jeep Belgium R27750,3,7,electrical ring,2,Jeep,Belgium,435.0,5.08,mm,0.95,kg,23.63,eur,4.0,True
1110,Acura Romania R30992,3,7,electrical ring,2,Acura,Romania,314.0,6.5,mm,0.54,kg,18.01,eur,5.0,True
1111,KTM Denmark R31607,3,7,electrical ring,2,KTM,Denmark,485.0,6.38,mm,0.39,kg,16.57,eur,4.5,True
1112,KTM Brazil R36524,3,7,electrical ring,2,KTM,Brazil,394.0,6.27,mm,0.51,kg,24.61,eur,5.0,True
1113,Acura France R20984,3,7,electrical ring,2,Acura,France,447.0,6.55,mm,0.44,kg,16.75,eur,3.5,True
1114,Buick Austria R13889,3,7,electrical ring,2,Buick,Austria,332.0,6.64,mm,0.3,kg,15.71,eur,3.5,True
1115,BYD France R19258,3,7,electrical ring,2,BYD,France,450.0,6.48,mm,0.58,kg,20.18,eur,4.5,True
1116,Daimler New Zealand R1449,3,7,electrical ring,2,Daimler,New,413.0,5.93,mm,0.74,kg,14.11,eur,4.0,True
1117,Acura India R14659,3,7,electrical ring,2,Acura,India,363.0,6.29,mm,0.51,kg,11.65,eur,4.5,True
1118,Tesla Canada R18507,3,7,electrical ring,2,Tesla,Canada,442.0,5.2,mm,0.79,kg,19.85,eur,4.0,True
1119,Acura Egypt R14210,3,7,electrical ring,2,Acura,Egypt,452.0,6.01,mm,0.97,kg,17.84,eur,3.0,True
1120,Lincoln Brazil R37624,3,7,electrical ring,2,Lincoln,Brazil,389.0,6.67,mm,0.31,kg,17.18,eur,5.0,True
1121,Buick Mexico R26841,3,7,electrical ring,2,Buick,Mexico,364.0,5.07,mm,0.34,kg,20.16,eur,4.0,True
1122,Buick Switzerland R1477,3,7,electrical ring,2,Buick,Switzerland,391.0,6.8,mm,0.49,kg,23.66,eur,4.0,True
1123,Volvo Chile R5351,3,7,electrical ring,2,Volvo,Chile,428.0,6.33,mm,0.77,kg,22.25,eur,3.5,True
1124,Acura Cuba R10554,3,7,electrical ring,2,Acura,Cuba,371.0,6.9,mm,0.38,kg,20.79,eur,5.0,True
1125,GMC Turkey R16062,3,7,electrical ring,2,GMC,Turkey,448.0,6.85,mm,0.46,kg,22.91,eur,4.0,True
1126,Volkswagen Mexico R35842,3,7,electrical ring,2,Volkswagen,Mexico,335.0,5.66,mm,0.88,kg,17.13,eur,4.5,True
1127,GMC Mexico R21166,3,7,electrical ring,2,GMC,Mexico,492.0,6.06,mm,0.69,kg,23.87,eur,3.0,True
1128,Mercedes France R36546,3,7,electrical ring,2,Mercedes,France,357.0,6.71,mm,0.9,kg,21.94,eur,3.0,True
1129,Ferrari India R35371,3,7,electrical ring,2,Ferrari,India,354.0,6.38,mm,0.42,kg,19.99,eur,3.5,True
1130,Toyota Netherlands R1237,3,7,electrical ring,2,Toyota,Netherlands,303.0,6.71,mm,0.95,kg,11.2,eur,4.0,True
1131,Ferrari India R27759,3,7,electrical ring,2,Ferrari,India,302.0,6.46,mm,0.61,kg,15.39,eur,4.0,True
1132,Ferrari Egypt R29183,3,7,electrical ring,2,Ferrari,Egypt,476.0,6.48,mm,0.52,kg,13.16,eur,3.5,True
1133,Acura Switzerland R30176,3,7,electrical ring,2,Acura,Switzerland,426.0,5.51,mm,0.41,kg,10.91,eur,4.0,True
1134,Toyota Norway R21959,3,7,electrical ring,2,Toyota,Norway,307.0,5.02,mm,0.34,kg,23.77,eur,5.0,True
1135,Toyota Japan R26698,3,7,electrical ring,2,Toyota,Japan,416.0,6.61,mm,0.51,kg,19.87,eur,3.5,True
1136,Benz Brazil R9716,3,7,electrical ring,2,Benz,Brazil,380.0,5.65,mm,0.91,kg,16.35,eur,5.0,True
1137,Jeep Cuba R5264,3,7,electrical ring,2,Jeep,Cuba,309.0,5.37,mm,0.65,kg,20.0,eur,4.0,True
1138,Ferrari Japan R7047,3,7,electrical ring,2,Ferrari,Japan,333.0,6.61,mm,0.23,kg,18.51,eur,4.5,True
1139,Ferrari New Zealand R12469,3,7,electrical ring,2,Ferrari,New,496.0,6.95,mm,0.86,kg,16.38,eur,3.5,True
1140,Jeep Mexico R26711,3,7,electrical ring,2,Jeep,Mexico,472.0,6.95,mm,0.84,kg,13.38,eur,3.0,True
1141,Ferrari Thailand R5593,3,7,electrical ring,2,Ferrari,Thailand,310.0,6.56,mm,0.78,kg,11.72,eur,4.0,True
1142,Lincoln Switzerland R11137,3,7,electrical ring,2,Lincoln,Switzerland,480.0,5.73,mm,0.77,kg,23.99,eur,4.5,True
1143,GMC Germany R31505,3,7,electrical ring,2,GMC,Germany,425.0,5.2,mm,0.85,kg,16.49,eur,4.0,True
1144,Volkswagen Turkey R14611,3,7,electrical ring,2,Volkswagen,Turkey,391.0,6.0,mm,0.31,kg,14.32,eur,4.5,True
1145,Jeep Belgium R29579,3,7,electrical ring,2,Jeep,Belgium,436.0,5.5,mm,0.8,kg,13.25,eur,4.5,True
1146,Lincoln Switzerland R25931,3,7,electrical ring,2,Lincoln,Switzerland,349.0,6.21,mm,0.93,kg,20.02,eur,4.0,True
1147,GMC France R25957,3,7,electrical ring,2,GMC,France,466.0,6.59,mm,0.57,kg,14.67,eur,4.0,True
1148,Ford Austria R32255,3,7,electrical ring,2,Ford,Austria,481.0,6.08,mm,0.24,kg,14.07,eur,4.0,True
1149,BYD Austria R27456,3,7,electrical ring,2,BYD,Austria,470.0,5.07,mm,0.32,kg,13.32,eur,5.0,True
1150,Volkswagen Mexico R3697,3,7,electrical ring,2,Volkswagen,Mexico,309.0,5.03,mm,0.69,kg,21.15,eur,3.0,True
1151,Ferrari Brazil R39641,3,7,electrical ring,2,Ferrari,Brazil,332.0,6.75,mm,0.8,kg,11.39,eur,3.5,True
1152,BYD Netherlands R5820,3,7,electrical ring,2,BYD,Netherlands,450.0,6.28,mm,0.27,kg,15.25,eur,3.5,True
1153,Ferrari Mexico R9662,3,7,electrical ring,2,Ferrari,Mexico,305.0,6.65,mm,0.2,kg,17.48,eur,3.5,True
1154,KTM Egypt R6797,3,7,electrical ring,2,KTM,Egypt,316.0,5.43,mm,0.32,kg,18.7,eur,3.5,True
1155,KTM Egypt R2189,3,7,electrical ring,2,KTM,Egypt,489.0,6.25,mm,0.93,kg,17.44,eur,4.0,True
1156,Ford Denmark R7326,3,7,electrical ring,2,Ford,Denmark,403.0,6.34,mm,0.63,kg,21.54,eur,4.0,True
1157,Mercedes Japan R26838,3,7,electrical ring,2,Mercedes,Japan,332.0,6.08,mm,0.97,kg,18.71,eur,4.5,True
1158,Ford Brazil R2237,3,7,electrical ring,2,Ford,Brazil,485.0,6.2,mm,0.37,kg,18.65,eur,3.5,True
1159,Ferrari Canada R15145,3,7,electrical ring,2,Ferrari,Canada,392.0,5.35,mm,0.54,kg,23.62,eur,3.0,True
1160,Jeep USA R12452,3,7,electrical ring,2,Jeep,USA,346.0,5.52,mm,0.85,kg,23.47,eur,4.5,True
1161,KTM Japan R8640,3,7,electrical ring,2,KTM,Japan,342.0,5.93,mm,0.45,kg,18.83,eur,3.0,True
1162,Ford USA R19660,3,7,electrical ring,2,Ford,USA,475.0,6.74,mm,0.96,kg,12.54,eur,3.5,True
1163,Daimler Turkey R26249,3,7,electrical ring,2,Daimler,Turkey,401.0,5.44,mm,0.74,kg,10.32,eur,4.0,True
1164,Hyundai China R17241,3,7,electrical ring,2,Hyundai,China,360.0,5.24,mm,0.39,kg,17.14,eur,4.5,True
1165,Lincoln Switzerland R20922,3,7,electrical ring,2,Lincoln,Switzerland,358.0,6.59,mm,0.34,kg,14.24,eur,3.0,True
1166,Hyundai Denmark R39192,3,7,electrical ring,2,Hyundai,Denmark,492.0,6.19,mm,0.33,kg,13.72,eur,5.0,True
1167,Mercedes Norway R31466,3,7,electrical ring,2,Mercedes,Norway,391.0,5.57,mm,0.53,kg,13.31,eur,5.0,True
1168,Lincoln Netherlands R17730,3,7,electrical ring,2,Lincoln,Netherlands,455.0,5.61,mm,0.91,kg,14.31,eur,4.0,True
1169,KTM Canada R28631,3,7,electrical ring,2,KTM,Canada,464.0,6.08,mm,0.72,kg,21.82,eur,3.5,True
1170,Ferrari Brazil R14549,3,7,electrical ring,2,Ferrari,Brazil,313.0,6.58,mm,0.93,kg,14.21,eur,3.5,True
1171,Mercedes Switzerland R23482,3,7,electrical ring,2,Mercedes,Switzerland,365.0,5.87,mm,0.41,kg,15.2,eur,4.5,True
1172,Hyundai Turkey R15670,3,7,electrical ring,2,Hyundai,Turkey,323.0,5.22,mm,0.55,kg,18.97,eur,4.0,True
1173,Daimler China R35863,3,7,electrical ring,2,Daimler,China,325.0,6.48,mm,0.93,kg,12.69,eur,5.0,True
1174,Volvo USA R24040,3,7,electrical ring,2,Volvo,USA,480.0,6.77,mm,0.88,kg,21.94,eur,3.5,True
1175,Toyota Russia R27172,3,7,electrical ring,2,Toyota,Russia,466.0,5.3,mm,0.38,kg,17.46,eur,4.0,True
1176,Buick Japan R20763,3,7,electrical ring,2,Buick,Japan,454.0,6.34,mm,0.8,kg,11.67,eur,3.5,True
1177,Ferrari Belgium R37155,3,7,electrical ring,2,Ferrari,Belgium,308.0,6.84,mm,0.99,kg,16.65,eur,3.0,True
1178,Hyundai India R38336,3,7,electrical ring,2,Hyundai,India,490.0,6.55,mm,0.74,kg,13.68,eur,5.0,True
1179,Toyota Egypt R38155,3,7,electrical ring,2,Toyota,Egypt,436.0,5.84,mm,0.7,kg,24.03,eur,3.5,True
1180,Daimler Korea R31159,3,7,electrical ring,2,Daimler,Korea,349.0,6.85,mm,0.76,kg,23.36,eur,4.0,True
1181,Lincoln Egypt R14286,3,7,electrical ring,2,Lincoln,Egypt,479.0,6.42,mm,0.4,kg,13.21,eur,4.5,True
1182,Ford Thailand R37969,3,7,electrical ring,2,Ford,Thailand,346.0,6.59,mm,0.85,kg,21.17,eur,4.0,True
1183,Benz Netherlands R27095,3,7,electrical ring,2,Benz,Netherlands,452.0,6.38,mm,0.59,kg,12.87,eur,3.5,True
1184,Benz Korea R24558,3,7,electrical ring,2,Benz,Korea,400.0,5.8,mm,0.71,kg,15.64,eur,5.0,True
1185,Hyundai China R4053,3,7,electrical ring,2,Hyundai,China,345.0,5.59,mm,0.95,kg,23.89,eur,4.5,True
1186,Volkswagen Germany R22038,3,7,electrical ring,2,Volkswagen,Germany,406.0,5.93,mm,0.38,kg,23.41,eur,3.5,True
1187,Volvo New Zealand R8676,3,7,electrical ring,2,Volvo,New,494.0,6.44,mm,0.62,kg,20.49,eur,3.5,True
1188,Jeep Mexico R20826,3,7,electrical ring,2,Jeep,Mexico,427.0,6.45,mm,0.4,kg,24.96,eur,3.0,True
1189,Lincoln France R31959,3,7,electrical ring,2,Lincoln,France,470.0,5.97,mm,0.93,kg,12.13,eur,4.5,True
1190,Buick Japan R25521,3,7,electrical ring,2,Buick,Japan,447.0,6.46,mm,0.85,kg,20.54,eur,3.5,True
1191,Hyundai China R37259,3,7,electrical ring,2,Hyundai,China,312.0,5.16,mm,0.87,kg,14.97,eur,3.5,True
