material ID,description,level,category,category description,hierarchy category,provider,country,length,height,width,size uom,weight,weight uom,power,voltage,current,frequency,rotation speed,price,currency,rank,is leaf
1316,Ferrari Thailand P35083,2,2,alternator,1,Ferrari,Thailand,592.08,387.56,675.62,mm,2.4,kg,900,12,75,50,6000,238.97,eur,5.0,False
1317,Buick Denmark P22688,2,2,alternator,1,Buick,Denmark,462.51,328.51,607.8,mm,2.71,kg,1960,24,80,50,6000,183.95,eur,4.5,False
1318,Buick Norway P20361,2,2,alternator,1,Buick,Norway,450.73,370.56,604.06,mm,3.1,kg,1960,24,75,50,6000,147.13,eur,3.5,False
1319,Hyundai Thailand P36943,2,2,alternator,1,Hyundai,Thailand,483.05,314.61,645.79,mm,3.51,kg,900,24,80,50,6000,211.55,eur,3.5,False
1320,Hyundai Romania P11878,2,2,alternator,1,Hyundai,Romania,550.79,411.18,656.76,mm,3.11,kg,1800,12,75,50,6000,148.35,eur,4.5,False
1321,Tesla Austria P36917,2,2,alternator,1,Tesla,Austria,466.48,359.78,617.4,mm,3.92,kg,1800,12,75,50,6000,216.34,eur,5.0,False
1322,Mercedes Sweden P4613,2,2,alternator,1,Mercedes,Sweden,568.48,407.11,666.6,mm,3.61,kg,980,24,75,50,6000,183.76,eur,3.5,False
1323,Volvo Chile P15857,2,2,alternator,1,Volvo,Chile,564.73,308.56,612.19,mm,2.74,kg,980,24,80,50,6000,242.53,eur,4.5,False
1324,Jeep China P37086,2,2,alternator,1,Jeep,China,504.99,389.88,616.95,mm,2.99,kg,1800,12,80,50,6000,133.35,eur,5.0,False
1325,Benz Korea P23393,2,2,alternator,1,Benz,Korea,596.49,353.62,646.94,mm,3.7,kg,980,12,75,50,6000,207.32,eur,4.0,False
1326,GMC India P26273,2,2,alternator,1,GMC,India,483.41,409.89,702.25,mm,2.29,kg,1960,24,75,50,6000,241.79,eur,3.5,False
1327,Lincoln Romania P3559,2,2,alternator,1,Lincoln,Romania,593.26,326.23,690.21,mm,3.11,kg,980,12,80,50,6000,118.19,eur,5.0,False
1328,Acura Belgium P10950,2,2,alternator,1,Acura,Belgium,535.04,365.79,656.5,mm,3.42,kg,980,12,80,50,6000,125.36,eur,3.0,False
1329,KTM Switzerland P15408,2,2,alternator,1,KTM,Switzerland,562.33,418.42,702.48,mm,2.32,kg,1960,12,80,50,6000,143.16,eur,4.0,False
1330,GMC China P23875,2,2,alternator,1,GMC,China,520.95,363.64,668.5,mm,2.4,kg,1960,24,80,50,6000,222.49,eur,4.5,False
1331,Hyundai India P21475,2,2,alternator,1,Hyundai,India,569.01,300.46,607.89,mm,3.07,kg,1960,12,75,50,6000,119.95,eur,3.5,False
1332,Tesla China P29231,2,2,alternator,1,Tesla,China,552.2,351.16,706.77,mm,2.87,kg,980,12,80,50,6000,209.73,eur,3.5,False
1333,Hyundai Mexico P19798,2,2,alternator,1,Hyundai,Mexico,545.39,416.51,704.4,mm,3.76,kg,1800,12,75,50,6000,168.5,eur,4.5,False
1334,BYD Thailand P6326,2,2,alternator,1,BYD,Thailand,478.53,383.47,691.51,mm,2.83,kg,980,12,75,50,6000,190.33,eur,4.5,False
1335,Honda Mexico P19262,2,2,alternator,1,Honda,Mexico,549.98,315.31,654.69,mm,3.89,kg,900,12,80,50,6000,198.23,eur,4.5,False
1336,Jeep Switzerland P17237,2,2,alternator,1,Jeep,Switzerland,525.24,358.85,703.72,mm,2.98,kg,1960,24,80,50,6000,121.39,eur,4.5,False
1337,Tesla USA P37330,2,2,alternator,1,Tesla,USA,454.6,329.06,706.87,mm,3.35,kg,1960,24,75,50,6000,140.1,eur,4.5,False
1338,Hyundai China P16245,2,2,alternator,1,Hyundai,China,473.43,318.53,636.28,mm,2.04,kg,1960,12,80,50,6000,247.76,eur,5.0,False
1339,Volkswagen USA P31466,2,2,alternator,1,Volkswagen,USA,472.1,414.86,639.67,mm,3.9,kg,900,24,80,50,6000,224.21,eur,3.0,False
1340,GMC Netherlands P31895,2,2,alternator,1,GMC,Netherlands,570.63,315.21,685.18,mm,2.78,kg,980,24,80,50,6000,188.76,eur,3.0,False
1341,Jeep Romania P14932,2,2,alternator,1,Jeep,Romania,459.74,348.05,628.92,mm,2.06,kg,980,24,75,50,6000,158.98,eur,4.5,False
1342,Daimler Denmark P19123,2,2,alternator,1,Daimler,Denmark,473.81,354.58,658.8,mm,2.46,kg,1800,12,80,50,6000,225.84,eur,3.5,False
1343,Tesla Switzerland P31629,2,2,alternator,1,Tesla,Switzerland,480.52,386.14,661.33,mm,2.5,kg,1800,24,80,50,6000,228.18,eur,4.5,False
1344,Jeep Austria P18421,2,2,alternator,1,Jeep,Austria,531.52,307.08,696.96,mm,2.88,kg,1960,24,80,50,6000,133.29,eur,4.0,False
1345,Lincoln Egypt P31678,2,2,alternator,1,Lincoln,Egypt,588.44,318.5,636.05,mm,2.21,kg,1960,24,80,50,6000,101.31,eur,4.0,False
1346,Buick Egypt P33683,2,2,alternator,1,Buick,Egypt,468.49,312.15,674.62,mm,3.4,kg,900,24,75,50,6000,240.2,eur,3.5,False
1347,GMC USA P37596,2,2,alternator,1,GMC,USA,597.57,416.62,603.75,mm,3.06,kg,1960,24,75,50,6000,175.82,eur,4.0,False
1348,BMW Indonesia P31121,2,2,alternator,1,BMW,Indonesia,492.1,418.57,619.42,mm,3.15,kg,900,12,75,50,6000,237.34,eur,4.0,False
1349,KTM India P9835,2,2,alternator,1,KTM,India,588.71,393.86,658.75,mm,2.27,kg,980,12,80,50,6000,239.24,eur,3.0,False
1350,Daimler Russia P31061,2,2,alternator,1,Daimler,Russia,515.62,331.74,677.63,mm,2.04,kg,1800,24,75,50,6000,246.84,eur,4.0,False
1351,Volkswagen Thailand P17829,2,2,alternator,1,Volkswagen,Thailand,561.79,310.82,696.92,mm,2.5,kg,1960,24,75,50,6000,150.77,eur,4.5,False
1352,Toyota Mexico P17004,2,2,alternator,1,Toyota,Mexico,593.47,311.5,676.18,mm,3.53,kg,1960,24,75,50,6000,196.86,eur,4.0,False
1353,Mercedes Netherlands P29868,2,2,alternator,1,Mercedes,Netherlands,583.57,302.71,671.45,mm,3.32,kg,900,24,80,50,6000,198.64,eur,4.0,False
1354,Volkswagen Romania P32032,2,2,alternator,1,Volkswagen,Romania,480.57,364.73,658.47,mm,3.88,kg,1960,24,75,50,6000,231.95,eur,4.5,False
1355,Tesla Belgium P28437,2,2,alternator,1,Tesla,Belgium,501.57,368.41,607.62,mm,2.27,kg,900,12,75,50,6000,167.47,eur,3.0,False
1356,Ford Mexico P2671,2,2,alternator,1,Ford,Mexico,466.37,303.18,678.81,mm,3.15,kg,900,12,80,50,6000,249.44,eur,4.5,False
1357,Toyota Korea P36776,2,2,alternator,1,Toyota,Korea,484.76,383.33,607.05,mm,3.66,kg,980,24,75,50,6000,100.5,eur,4.5,False
1358,GMC Germany P11973,2,2,alternator,1,GMC,Germany,491.03,409.57,667.07,mm,2.88,kg,1800,12,75,50,6000,133.91,eur,3.0,False
1359,Mercedes Germany P5275,2,2,alternator,1,Mercedes,Germany,472.35,352.81,662.49,mm,2.42,kg,1960,24,75,50,6000,191.53,eur,3.0,False
1360,Volkswagen USA P7666,2,2,alternator,1,Volkswagen,USA,538.22,347.89,623.85,mm,3.99,kg,1960,24,75,50,6000,141.81,eur,3.5,False
1361,Volvo Germany P8677,2,2,alternator,1,Volvo,Germany,490.8,366.69,610.2,mm,2.74,kg,980,12,75,50,6000,242.17,eur,4.0,False
1362,BYD France P22833,2,2,alternator,1,BYD,France,506.63,301.45,638.48,mm,2.69,kg,1960,24,75,50,6000,165.26,eur,3.5,False
1363,KTM Chile P29837,2,2,alternator,1,KTM,Chile,578.68,349.61,641.2,mm,2.86,kg,980,12,75,50,6000,186.86,eur,4.5,False
1364,BYD Norway P18043,2,2,alternator,1,BYD,Norway,563.95,408.8,674.33,mm,2.13,kg,1960,24,75,50,6000,249.27,eur,5.0,False
1365,GMC Egypt P21720,2,2,alternator,1,GMC,Egypt,521.3,412.1,669.94,mm,3.08,kg,900,12,75,50,6000,222.04,eur,5.0,False
1366,Mercedes Denmark P14200,2,2,alternator,1,Mercedes,Denmark,456.25,345.15,662.62,mm,2.5,kg,1800,24,80,50,6000,102.25,eur,4.5,False
1367,Buick New Zealand P27405,2,2,alternator,1,Buick,New,556.85,308.66,604.68,mm,3.06,kg,900,12,75,50,6000,140.21,eur,4.0,False
1368,Buick Cuba P15566,2,2,alternator,1,Buick,Cuba,517.58,335.52,689.7,mm,2.56,kg,1800,12,75,50,6000,246.68,eur,3.5,False
1369,GMC Denmark P35370,2,2,alternator,1,GMC,Denmark,538.28,321.83,677.65,mm,3.51,kg,900,24,75,50,6000,197.52,eur,5.0,False
1370,Jeep Thailand P7846,2,2,alternator,1,Jeep,Thailand,536.86,333.98,663.72,mm,3.85,kg,1960,24,75,50,6000,234.38,eur,4.0,False
1371,Benz Canada P25501,2,2,alternator,1,Benz,Canada,471.17,355.95,632.58,mm,3.98,kg,1800,12,80,50,6000,145.56,eur,5.0,False
1372,BYD Russia P35956,2,2,alternator,1,BYD,Russia,478.23,321.45,674.89,mm,3.12,kg,900,12,75,50,6000,159.4,eur,4.0,False
1373,Volvo Cuba P13412,2,2,alternator,1,Volvo,Cuba,578.67,311.26,670.63,mm,2.78,kg,1960,12,75,50,6000,167.95,eur,4.0,False
1374,Acura Egypt P32444,2,2,alternator,1,Acura,Egypt,560.81,383.04,646.11,mm,3.79,kg,980,12,80,50,6000,235.9,eur,3.5,False
1375,Acura Netherlands P30377,2,2,alternator,1,Acura,Netherlands,522.33,357.83,661.16,mm,2.56,kg,980,24,80,50,6000,153.45,eur,4.5,False
1376,Hyundai Brazil P23677,2,2,alternator,1,Hyundai,Brazil,546.44,331.9,682.38,mm,3.64,kg,1960,24,75,50,6000,177.4,eur,4.5,False
1377,Lincoln Norway P35549,2,2,alternator,1,Lincoln,Norway,467.2,406.32,662.57,mm,3.76,kg,1800,12,80,50,6000,151.03,eur,3.0,False
1378,Mercedes Sweden P23294,2,2,alternator,1,Mercedes,Sweden,579.67,310.03,645.66,mm,2.03,kg,980,12,80,50,6000,186.41,eur,3.5,False
1379,Tesla Netherlands P21473,2,2,alternator,1,Tesla,Netherlands,560.73,412.13,661.41,mm,2.13,kg,1800,24,80,50,6000,116.51,eur,4.0,False
1380,Ford India P37585,2,2,alternator,1,Ford,India,485.21,408.74,638.05,mm,2.85,kg,900,24,80,50,6000,110.63,eur,4.5,False
1381,Volkswagen Russia P12698,2,2,alternator,1,Volkswagen,Russia,512.54,310.15,642.63,mm,3.81,kg,980,24,75,50,6000,208.12,eur,4.0,False
1382,GMC China P39341,2,2,alternator,1,GMC,China,552.63,373.79,677.19,mm,2.02,kg,1960,12,75,50,6000,131.09,eur,3.5,False
1383,BMW Cuba P21908,2,2,alternator,1,BMW,Cuba,505.76,326.55,654.58,mm,2.06,kg,980,24,80,50,6000,226.27,eur,3.5,False
1384,Honda Russia P13165,2,2,alternator,1,Honda,Russia,547.83,386.99,683.65,mm,2.06,kg,1800,12,80,50,6000,212.18,eur,3.5,False
1385,Volvo Romania P25114,2,2,alternator,1,Volvo,Romania,483.04,394.09,632.06,mm,3.97,kg,1960,24,80,50,6000,167.84,eur,3.0,False
1386,Volvo Korea P15687,2,2,alternator,1,Volvo,Korea,571.27,401.97,689.84,mm,3.63,kg,900,12,75,50,6000,191.91,eur,4.0,False
1387,Tesla New Zealand P8770,2,2,alternator,1,Tesla,New,542.62,316.31,655.55,mm,2.5,kg,980,24,75,50,6000,205.38,eur,4.5,False
1388,Toyota Indonesia P22865,2,2,alternator,1,Toyota,Indonesia,530.59,414.41,624.8,mm,2.21,kg,900,12,80,50,6000,116.01,eur,3.5,False
1389,Acura Korea P32620,2,2,alternator,1,Acura,Korea,554.07,393.14,699.49,mm,3.26,kg,1800,12,75,50,6000,166.99,eur,3.5,False
1390,Lincoln Romania P11205,2,2,alternator,1,Lincoln,Romania,466.22,364.53,601.6,mm,3.65,kg,900,12,75,50,6000,183.51,eur,3.5,False
1391,Lincoln Korea P5919,2,2,alternator,1,Lincoln,Korea,464.35,387.26,660.41,mm,3.14,kg,1960,24,80,50,6000,102.4,eur,4.0,False
1392,Daimler Turkey P38759,2,2,alternator,1,Daimler,Turkey,502.84,319.73,655.36,mm,3.25,kg,1960,12,80,50,6000,217.87,eur,3.5,False
1393,Tesla Mexico P39768,2,2,alternator,1,Tesla,Mexico,485.9,332.81,697.48,mm,2.2,kg,980,12,75,50,6000,167.98,eur,5.0,False
1394,Jeep Romania P39839,2,2,alternator,1,Jeep,Romania,585.71,396.71,653.79,mm,2.8,kg,1960,24,80,50,6000,229.03,eur,5.0,False
1395,Ferrari Netherlands P13091,2,2,alternator,1,Ferrari,Netherlands,556.96,352.98,679.35,mm,3.41,kg,900,24,75,50,6000,146.8,eur,5.0,False
1396,Ferrari New Zealand P7193,2,2,alternator,1,Ferrari,New,475.96,418.72,620.46,mm,3.46,kg,980,24,75,50,6000,175.43,eur,5.0,False
1397,Ferrari Austria P3037,2,2,alternator,1,Ferrari,Austria,518.44,394.81,689.78,mm,3.98,kg,1960,24,80,50,6000,245.47,eur,5.0,False
1398,Volvo Korea P14686,2,2,alternator,1,Volvo,Korea,477.65,372.78,602.93,mm,2.76,kg,1960,12,75,50,6000,145.43,eur,4.0,False
1399,Hyundai Indonesia P29096,2,2,alternator,1,Hyundai,Indonesia,556.31,355.7,639.91,mm,3.5,kg,980,24,75,50,6000,239.52,eur,3.5,False
1400,BMW Brazil P15067,2,2,alternator,1,BMW,Brazil,552.41,325.81,704.63,mm,2.05,kg,900,24,80,50,6000,245.71,eur,3.0,False
1401,BYD Turkey P16060,2,2,alternator,1,BYD,Turkey,464.72,416.21,606.89,mm,2.49,kg,980,24,80,50,6000,103.94,eur,4.5,False
1402,Daimler Korea P39895,2,2,alternator,1,Daimler,Korea,492.13,355.45,663.05,mm,3.88,kg,980,12,80,50,6000,171.66,eur,4.5,False
1403,Volvo Denmark P29842,2,2,alternator,1,Volvo,Denmark,590.21,307.76,606.75,mm,2.61,kg,1960,24,75,50,6000,101.49,eur,3.5,False
1404,BMW Belgium P25960,2,2,alternator,1,BMW,Belgium,555.2,357.08,606.93,mm,3.67,kg,1800,12,75,50,6000,146.52,eur,4.0,False
1405,Ford India P5398,2,2,alternator,1,Ford,India,572.23,383.97,693.22,mm,3.29,kg,980,24,80,50,6000,246.9,eur,3.0,False
1406,Volvo Netherlands P21686,2,2,alternator,1,Volvo,Netherlands,519.33,350.38,683.02,mm,3.17,kg,900,24,80,50,6000,101.71,eur,4.5,False
1407,Daimler Cuba P15403,2,2,alternator,1,Daimler,Cuba,485.8,316.92,642.07,mm,2.69,kg,980,12,75,50,6000,129.51,eur,5.0,False
1408,Jeep Thailand P18534,2,2,alternator,1,Jeep,Thailand,460.52,322.56,681.04,mm,3.58,kg,900,12,75,50,6000,208.11,eur,3.5,False
1409,KTM Norway P22385,2,2,alternator,1,KTM,Norway,546.66,302.49,620.84,mm,2.87,kg,900,24,80,50,6000,151.93,eur,4.5,False
1410,Tesla Switzerland P35685,2,2,alternator,1,Tesla,Switzerland,543.13,407.08,660.66,mm,2.97,kg,980,12,75,50,6000,113.35,eur,3.5,False
1411,Volkswagen Canada P10727,2,2,alternator,1,Volkswagen,Canada,568.8,404.22,613.58,mm,3.98,kg,900,24,75,50,6000,197.98,eur,4.5,False
1412,Volkswagen India P39117,2,2,alternator,1,Volkswagen,India,534.88,401.48,668.01,mm,2.53,kg,1800,12,80,50,6000,149.99,eur,4.5,False
1413,Daimler India P11257,2,2,alternator,1,Daimler,India,592.16,408.87,634.59,mm,2.84,kg,1960,12,75,50,6000,219.83,eur,4.5,False
1414,KTM Belgium P30896,2,2,alternator,1,KTM,Belgium,506.81,386.28,645.02,mm,2.96,kg,1960,24,75,50,6000,120.06,eur,3.5,False
1415,GMC Austria P37010,2,2,alternator,1,GMC,Austria,510.2,350.37,702.94,mm,2.06,kg,1960,24,80,50,6000,249.99,eur,3.0,False
1416,Jeep Indonesia P8090,2,2,alternator,1,Jeep,Indonesia,592.11,339.78,643.84,mm,3.53,kg,900,24,80,50,6000,152.09,eur,3.5,False
1417,Buick Turkey P38792,2,2,alternator,1,Buick,Turkey,477.36,396.88,676.72,mm,2.56,kg,1800,12,75,50,6000,101.43,eur,4.0,False
1418,KTM Austria P10411,2,2,alternator,1,KTM,Austria,478.35,391.6,614.06,mm,3.4,kg,1800,24,80,50,6000,200.56,eur,3.0,False
1419,KTM Romania P11885,2,2,alternator,1,KTM,Romania,458.89,307.82,686.43,mm,2.94,kg,900,24,80,50,6000,222.0,eur,4.5,False
1420,Mercedes China P38900,2,2,alternator,1,Mercedes,China,536.33,370.86,676.14,mm,3.59,kg,900,12,75,50,6000,126.37,eur,4.0,False
1421,Daimler Chile P15958,2,2,alternator,1,Daimler,Chile,553.39,310.07,621.63,mm,2.16,kg,980,24,75,50,6000,105.67,eur,5.0,False
1422,Hyundai Thailand P11709,2,2,alternator,1,Hyundai,Thailand,464.66,324.18,687.02,mm,3.23,kg,900,24,80,50,6000,133.25,eur,5.0,False
1423,KTM Korea P17989,2,2,alternator,1,KTM,Korea,483.9,404.03,606.95,mm,3.03,kg,900,12,80,50,6000,228.96,eur,4.5,False
1424,Ford Thailand P27457,2,2,alternator,1,Ford,Thailand,487.31,350.98,664.51,mm,2.18,kg,1800,24,80,50,6000,170.46,eur,3.5,False
1425,Ford Canada P5224,2,2,alternator,1,Ford,Canada,479.96,327.85,650.38,mm,3.87,kg,900,12,75,50,6000,249.7,eur,4.0,False
1426,Daimler Germany P31565,2,2,alternator,1,Daimler,Germany,556.23,320.1,634.28,mm,3.41,kg,1960,24,75,50,6000,226.24,eur,4.0,False
1427,Lincoln Brazil P37342,2,2,alternator,1,Lincoln,Brazil,499.97,392.25,689.47,mm,2.72,kg,980,12,75,50,6000,137.14,eur,3.5,False
1428,Lincoln Japan P27599,2,2,alternator,1,Lincoln,Japan,577.41,362.61,709.51,mm,3.87,kg,980,24,75,50,6000,168.75,eur,3.0,False
1429,Hyundai Netherlands P19584,2,2,alternator,1,Hyundai,Netherlands,581.44,361.87,654.99,mm,2.67,kg,980,12,80,50,6000,103.77,eur,5.0,False
1430,BMW Brazil P23872,2,2,alternator,1,BMW,Brazil,584.75,413.67,600.44,mm,3.42,kg,1960,24,75,50,6000,106.01,eur,3.0,False
1431,Ford Korea P31258,2,2,alternator,1,Ford,Korea,583.32,359.49,629.52,mm,2.54,kg,900,12,80,50,6000,243.99,eur,3.5,False
1432,Honda Japan P13301,2,2,alternator,1,Honda,Japan,469.54,380.31,612.49,mm,2.01,kg,900,12,75,50,6000,152.75,eur,4.0,False
1433,Hyundai Belgium P34740,2,2,alternator,1,Hyundai,Belgium,557.53,398.38,623.75,mm,2.19,kg,1960,12,75,50,6000,109.02,eur,4.5,False
1434,Tesla New Zealand P9484,2,2,alternator,1,Tesla,New,506.51,325.69,640.79,mm,3.48,kg,1960,24,75,50,6000,123.62,eur,5.0,False
1435,Daimler Germany P12966,2,2,alternator,1,Daimler,Germany,465.44,376.2,667.36,mm,2.81,kg,1800,24,75,50,6000,214.81,eur,4.0,False
1436,Lincoln India P10417,2,2,alternator,1,Lincoln,India,477.72,307.51,636.61,mm,3.57,kg,980,12,75,50,6000,112.41,eur,3.5,False
1437,BYD Egypt P15753,2,2,alternator,1,BYD,Egypt,583.98,397.74,682.73,mm,3.06,kg,1960,12,75,50,6000,129.37,eur,3.0,False
1438,Buick Mexico P11715,2,2,alternator,1,Buick,Mexico,468.65,410.68,708.77,mm,2.89,kg,900,24,75,50,6000,124.16,eur,4.5,False
1439,Acura Brazil P5011,2,2,alternator,1,Acura,Brazil,453.45,346.89,668.7,mm,2.45,kg,980,12,80,50,6000,115.57,eur,4.0,False
1440,GMC Romania P30562,2,2,alternator,1,GMC,Romania,510.42,381.23,619.79,mm,2.64,kg,980,24,80,50,6000,193.44,eur,3.5,False
1441,Hyundai Korea P33648,2,2,alternator,1,Hyundai,Korea,515.37,367.44,658.43,mm,2.54,kg,1800,24,75,50,6000,104.83,eur,5.0,False
1442,Ferrari Russia P27006,2,2,alternator,1,Ferrari,Russia,572.35,388.05,606.59,mm,2.81,kg,1960,24,80,50,6000,162.43,eur,4.5,False
1443,Volvo Belgium P26148,2,2,alternator,1,Volvo,Belgium,487.85,346.56,696.24,mm,3.24,kg,1960,24,80,50,6000,111.31,eur,3.5,False
1444,Benz Egypt P39022,2,2,alternator,1,Benz,Egypt,491.83,349.84,676.08,mm,3.48,kg,1800,12,75,50,6000,180.46,eur,3.0,False
1445,Honda Thailand P3773,2,2,alternator,1,Honda,Thailand,466.84,304.89,684.79,mm,2.53,kg,1960,12,80,50,6000,198.47,eur,3.0,False
1446,Volvo Brazil P27899,2,2,alternator,1,Volvo,Brazil,513.43,396.99,690.44,mm,2.11,kg,1960,24,75,50,6000,219.88,eur,3.5,False
1447,Tesla Romania P21942,2,2,alternator,1,Tesla,Romania,524.51,393.35,643.11,mm,3.73,kg,1960,12,75,50,6000,213.23,eur,3.5,False
1448,Tesla Denmark P12851,2,2,alternator,1,Tesla,Denmark,562.59,315.86,650.05,mm,3.68,kg,900,24,75,50,6000,221.13,eur,4.0,False
1449,Jeep Cuba P3544,2,2,alternator,1,Jeep,Cuba,583.19,404.14,657.47,mm,3.57,kg,1960,12,80,50,6000,100.21,eur,4.0,False
1450,Tesla Norway P35948,2,2,alternator,1,Tesla,Norway,586.11,356.62,667.81,mm,3.36,kg,900,12,80,50,6000,178.67,eur,4.0,False
1451,Volvo Romania P13667,2,2,alternator,1,Volvo,Romania,588.15,307.86,675.2,mm,2.33,kg,900,24,75,50,6000,203.3,eur,4.0,False
1452,Ferrari Canada P12077,2,2,alternator,1,Ferrari,Canada,527.37,384.18,646.01,mm,2.52,kg,900,24,75,50,6000,242.4,eur,4.5,False
1453,Volvo Brazil P34241,2,2,alternator,1,Volvo,Brazil,547.71,307.54,648.92,mm,3.65,kg,900,12,75,50,6000,188.7,eur,3.5,False
1454,BYD Thailand P39181,2,2,alternator,1,BYD,Thailand,555.72,374.77,628.78,mm,2.69,kg,1800,12,75,50,6000,180.74,eur,4.5,False
1455,Lincoln India P17514,2,2,alternator,1,Lincoln,India,469.84,340.96,648.69,mm,3.61,kg,900,24,80,50,6000,162.79,eur,3.0,False
1456,Hyundai Russia P14727,2,2,alternator,1,Hyundai,Russia,567.72,351.42,662.88,mm,2.2,kg,900,12,75,50,6000,157.42,eur,4.0,False
1457,Ferrari Germany P20286,2,2,alternator,1,Ferrari,Germany,592.56,347.5,687.11,mm,2.5,kg,980,12,75,50,6000,113.62,eur,3.0,False
1458,Tesla Cuba P37966,2,2,alternator,1,Tesla,Cuba,586.25,344.23,628.77,mm,2.84,kg,900,12,80,50,6000,205.74,eur,3.5,False
1459,KTM China P5278,2,2,alternator,1,KTM,China,498.76,405.61,672.38,mm,3.37,kg,980,24,75,50,6000,132.88,eur,3.5,False
1460,Acura Cuba P17375,2,2,alternator,1,Acura,Cuba,531.05,408.95,689.92,mm,2.83,kg,1800,12,75,50,6000,102.42,eur,5.0,False
1461,KTM Egypt P21892,2,2,alternator,1,KTM,Egypt,581.66,398.85,627.55,mm,3.15,kg,1800,24,75,50,6000,166.65,eur,3.0,False
1462,Toyota Denmark P21000,2,2,alternator,1,Toyota,Denmark,590.82,364.52,608.41,mm,2.52,kg,980,12,75,50,6000,104.99,eur,4.0,False
1463,Lincoln Sweden P4253,2,2,alternator,1,Lincoln,Sweden,575.63,388.17,666.05,mm,3.69,kg,1800,24,75,50,6000,174.55,eur,4.5,False
1464,Daimler Italy P7129,2,2,alternator,1,Daimler,Italy,580.0,335.81,627.64,mm,3.79,kg,900,12,75,50,6000,127.22,eur,4.5,False
1465,Toyota Denmark P3440,2,2,alternator,1,Toyota,Denmark,461.88,359.13,662.95,mm,2.45,kg,980,12,80,50,6000,151.59,eur,3.5,False
1466,Buick Brazil P26379,2,2,alternator,1,Buick,Brazil,567.45,326.51,646.58,mm,3.98,kg,1800,12,75,50,6000,110.77,eur,4.0,False
1467,Volkswagen Korea P39813,2,2,alternator,1,Volkswagen,Korea,581.58,386.53,667.54,mm,2.28,kg,980,12,75,50,6000,224.82,eur,3.5,False
1468,Jeep Russia P38752,2,2,alternator,1,Jeep,Russia,454.87,396.98,600.77,mm,3.27,kg,1800,24,75,50,6000,125.96,eur,3.5,False
1469,Daimler Canada P9179,2,2,alternator,1,Daimler,Canada,536.17,318.36,647.02,mm,2.47,kg,980,12,80,50,6000,116.41,eur,4.5,False
1470,BMW Mexico P13638,2,2,alternator,1,BMW,Mexico,561.52,378.61,708.17,mm,3.19,kg,1800,12,80,50,6000,205.37,eur,5.0,False
1471,Hyundai Belgium P23411,2,2,alternator,1,Hyundai,Belgium,495.8,333.29,642.41,mm,2.21,kg,1960,12,80,50,6000,128.54,eur,4.5,False
1472,BMW Chile P4684,2,2,alternator,1,BMW,Chile,514.11,358.25,631.45,mm,3.11,kg,980,12,80,50,6000,131.56,eur,4.5,False
1473,Benz Austria P12322,2,2,alternator,1,Benz,Austria,561.89,401.61,709.68,mm,2.94,kg,1800,24,80,50,6000,179.88,eur,4.5,False
1474,Volvo Korea P28254,2,2,alternator,1,Volvo,Korea,546.15,416.68,630.0,mm,3.08,kg,1800,24,80,50,6000,165.03,eur,3.0,False
1475,BMW Austria P1296,2,2,alternator,1,BMW,Austria,592.16,387.84,639.86,mm,2.21,kg,1960,24,80,50,6000,248.79,eur,3.5,False
1476,Toyota Egypt P1049,2,2,alternator,1,Toyota,Egypt,467.46,325.78,663.34,mm,3.17,kg,1960,24,75,50,6000,232.76,eur,4.0,False
1477,Volvo USA P15607,2,2,alternator,1,Volvo,USA,566.97,333.46,610.73,mm,3.96,kg,1800,12,75,50,6000,230.68,eur,4.0,False
1478,Volkswagen Sweden P17489,2,2,alternator,1,Volkswagen,Sweden,585.31,354.17,628.57,mm,2.44,kg,1960,24,75,50,6000,132.65,eur,4.0,False
1479,Ford Indonesia P14379,2,2,alternator,1,Ford,Indonesia,582.14,398.11,649.71,mm,2.31,kg,1800,24,75,50,6000,126.78,eur,4.5,False
1480,Volvo Norway P36996,2,2,alternator,1,Volvo,Norway,525.8,412.17,639.94,mm,3.29,kg,1960,24,75,50,6000,202.85,eur,4.0,False
1481,Ferrari New Zealand P4796,2,2,alternator,1,Ferrari,New,518.63,414.22,619.4,mm,3.21,kg,1960,12,75,50,6000,183.73,eur,4.0,False
1482,Tesla New Zealand P34355,2,2,alternator,1,Tesla,New,547.8,363.54,676.31,mm,3.66,kg,1800,24,75,50,6000,184.98,eur,4.5,False
1483,Ferrari Belgium P3240,2,2,alternator,1,Ferrari,Belgium,477.92,305.98,626.06,mm,2.49,kg,1800,24,80,50,6000,113.96,eur,5.0,False
1484,Hyundai Egypt P17089,2,2,alternator,1,Hyundai,Egypt,558.23,376.8,604.61,mm,3.74,kg,1800,24,80,50,6000,153.98,eur,3.5,False
1485,Volvo Russia P6809,2,2,alternator,1,Volvo,Russia,590.29,414.29,702.15,mm,3.79,kg,1960,24,75,50,6000,105.89,eur,3.5,False
1486,Mercedes Egypt P17921,2,2,alternator,1,Mercedes,Egypt,541.7,360.57,687.9,mm,2.93,kg,1960,12,75,50,6000,221.89,eur,4.5,False
1487,Tesla Denmark P37007,2,2,alternator,1,Tesla,Denmark,548.59,353.56,641.28,mm,3.01,kg,900,12,75,50,6000,248.8,eur,4.0,False
1488,Volvo Germany P12911,2,2,alternator,1,Volvo,Germany,464.06,304.35,661.76,mm,3.6,kg,1960,24,80,50,6000,153.84,eur,4.5,False
