material ID,description,level,category,category description,hierarchy category,provider,country,diameter,width,size uom,weight,weight uom,power,voltage,current,price,currency,rank,is leaf
2651,Volvo Mexico F26556,3,6,alternator fan,2,Volvo,Mexico,0.16,0.23079231692677113,mm,0.0050000000000000044,kg,1.0,0,0.0,0.7797333333333332,eur,0.75,True
2652,Buick Austria F25846,3,6,alternator fan,2,Buick,Austria,0.68,0.8720488195278115,mm,0.28500000000000003,kg,1.0,0,0.0,0.8598666666666668,eur,0.75,True
2653,Mercedes France F32969,3,6,alternator fan,2,Mercedes,France,0.35,0.755302120848339,mm,0.905,kg,1.0,0,0.0,0.14640000000000006,eur,0.75,True
2654,Honda China F25466,3,6,alternator fan,2,Honda,China,0.09,0.8634453781512608,mm,0.485,kg,0.0,0,1.0,0.043733333333333346,eur,1.0,True
2655,BMW Cuba F14930,3,6,alternator fan,2,BMW,Cuba,0.07,0.4442777110844333,mm,0.8500000000000001,kg,1.0,0,0.0,0.36839999999999995,eur,0.0,True
2656,Ferrari France F4027,3,6,alternator fan,2,Ferrari,France,0.61,0.09293717486994815,mm,0.18999999999999995,kg,0.0,0,1.0,0.1298666666666666,eur,0.25,True
2657,Benz Denmark F24956,3,6,alternator fan,2,Benz,Denmark,0.58,0.7130852340936369,mm,0.675,kg,1.0,0,0.0,0.19640000000000005,eur,0.25,True
2658,GMC Austria F13929,3,6,alternator fan,2,GMC,Austria,0.09,0.09963985594237727,mm,0.5700000000000001,kg,1.0,0,0.0,0.6226666666666667,eur,0.75,True
2659,Volvo India F9105,3,6,alternator fan,2,Volvo,India,0.75,0.9086634653861545,mm,0.905,kg,0.0,0,0.0,0.9113333333333332,eur,0.5,True
2660,Ferrari Cuba F26862,3,6,alternator fan,2,Ferrari,Cuba,0.01,0.8098239295718289,mm,0.44999999999999996,kg,1.0,0,0.0,0.5287999999999999,eur,0.75,True
2661,Daimler Cuba F37072,3,6,alternator fan,2,Daimler,Cuba,0.68,0.9302721088435372,mm,0.21499999999999997,kg,0.0,0,1.0,0.5925333333333334,eur,0.25,True
2662,Jeep USA F25676,3,6,alternator fan,2,Jeep,USA,0.9,0.6721688675470191,mm,0.8600000000000001,kg,1.0,0,0.0,0.7537333333333334,eur,0.5,True
2663,Ford France F18624,3,6,alternator fan,2,Ford,France,0.84,0.6751700680272107,mm,0.265,kg,0.0,0,0.0,0.4578666666666667,eur,0.25,True
2664,Tesla Japan F20440,3,6,alternator fan,2,Tesla,Japan,0.12,0.6694677871148464,mm,0.040000000000000036,kg,0.0,0,1.0,0.2541333333333334,eur,0.5,True
2665,Buick China F12988,3,6,alternator fan,2,Buick,China,0.72,0.3494397759103647,mm,0.8600000000000001,kg,1.0,0,1.0,0.021066666666666643,eur,0.5,True
2666,Tesla Chile F34985,3,6,alternator fan,2,Tesla,Chile,0.73,0.5659263705482196,mm,0.21499999999999997,kg,0.0,0,0.0,0.6948,eur,0.0,True
2667,Mercedes Sweden F16289,3,6,alternator fan,2,Mercedes,Sweden,0.27,0.8436374549819929,mm,0.9650000000000001,kg,0.0,0,0.0,0.3918666666666667,eur,0.5,True
2668,BYD Thailand F8034,3,6,alternator fan,2,BYD,Thailand,0.87,0.6986794717887156,mm,0.43500000000000005,kg,1.0,0,1.0,0.3226666666666667,eur,0.75,True
2669,Acura Norway F22887,3,6,alternator fan,2,Acura,Norway,0.13,0.8068227290916361,mm,0.7949999999999999,kg,1.0,0,0.0,0.23053333333333342,eur,0.75,True
2670,Tesla Egypt F31608,3,6,alternator fan,2,Tesla,Egypt,0.9,0.642356942777111,mm,0.7150000000000001,kg,1.0,0,0.0,0.8025333333333333,eur,0.75,True
2671,BYD Indonesia F35477,3,6,alternator fan,2,BYD,Indonesia,0.21,0.21708683473389392,mm,0.43000000000000005,kg,0.0,0,0.0,0.5296,eur,0.5,True
2672,Volvo Netherlands F11791,3,6,alternator fan,2,Volvo,Netherlands,0.84,0.5722288915566229,mm,0.7450000000000001,kg,1.0,0,0.0,0.30973333333333336,eur,0.75,True
2673,Acura Brazil F19403,3,6,alternator fan,2,Acura,Brazil,0.72,0.46398559423769486,mm,0.15500000000000003,kg,0.0,0,0.0,0.7108,eur,0.5,True
2674,Hyundai Russia F25047,3,6,alternator fan,2,Hyundai,Russia,0.15,0.8627450980392155,mm,0.8999999999999999,kg,1.0,0,0.0,0.24213333333333328,eur,1.0,True
2675,BMW Austria F9729,3,6,alternator fan,2,BMW,Austria,0.63,0.5788315326130451,mm,0.9650000000000001,kg,1.0,0,1.0,0.03826666666666673,eur,0.5,True
2676,Volvo Chile F3127,3,6,alternator fan,2,Volvo,Chile,0.03,0.09543817527010821,mm,0.43000000000000005,kg,0.0,0,0.0,0.5242666666666665,eur,0.25,True
2677,Buick New Zealand F6192,3,6,alternator fan,2,Buick,New,0.76,0.6767707082833129,mm,0.915,kg,0.0,0,0.0,0.4154666666666666,eur,1.0,True
2678,Mercedes Switzerland F6163,3,6,alternator fan,2,Mercedes,Switzerland,0.47,0.4772909163665468,mm,0.48,kg,0.0,0,0.0,0.47120000000000006,eur,0.0,True
2679,GMC Belgium F1696,3,6,alternator fan,2,GMC,Belgium,0.9,0.7576030412164865,mm,0.7649999999999999,kg,1.0,0,1.0,0.30373333333333336,eur,0.25,True
2680,Toyota USA F25424,3,6,alternator fan,2,Toyota,USA,0.06,0.08873549419767908,mm,0.8600000000000001,kg,1.0,0,1.0,0.6402666666666667,eur,1.0,True
2681,Hyundai Norway F16830,3,6,alternator fan,2,Hyundai,Norway,0.11,0.7724089635854342,mm,0.39,kg,1.0,0,0.0,0.1829333333333333,eur,0.75,True
2682,BYD USA F9450,3,6,alternator fan,2,BYD,USA,0.27,0.5999399759903962,mm,0.265,kg,0.0,0,1.0,0.6546666666666666,eur,0.75,True
2683,Tesla Sweden F13829,3,6,alternator fan,2,Tesla,Sweden,0.29,0.25630252100840334,mm,0.77,kg,1.0,0,1.0,0.5829333333333333,eur,0.5,True
2684,Ford China F28033,3,6,alternator fan,2,Ford,China,0.33,0.44097639055622273,mm,0.81,kg,0.0,0,1.0,0.06879999999999996,eur,0.75,True
2685,Daimler Germany F9631,3,6,alternator fan,2,Daimler,Germany,0.16,0.6918767507002795,mm,0.8700000000000001,kg,0.0,0,0.0,0.5201333333333334,eur,0.0,True
2686,Hyundai Chile F5889,3,6,alternator fan,2,Hyundai,Chile,0.2,0.9980992396958778,mm,0.03500000000000003,kg,1.0,0,0.0,0.9694666666666668,eur,0.0,True
2687,Acura Sweden F34609,3,6,alternator fan,2,Acura,Sweden,0.3,0.26160464185674237,mm,0.22999999999999998,kg,1.0,0,0.0,0.5957333333333334,eur,0.75,True
2688,Hyundai Cuba F28303,3,6,alternator fan,2,Hyundai,Cuba,0.59,0.1840736294517804,mm,0.43500000000000005,kg,0.0,0,0.0,0.7875999999999999,eur,0.75,True
2689,Ford China F15054,3,6,alternator fan,2,Ford,China,0.99,0.7564025610244096,mm,0.7849999999999999,kg,0.0,0,1.0,0.7205333333333332,eur,0.5,True
2690,Benz Sweden F33833,3,6,alternator fan,2,Benz,Sweden,0.33,0.9992997198879546,mm,0.7450000000000001,kg,0.0,0,0.0,0.05026666666666661,eur,0.25,True
2691,KTM Italy F39228,3,6,alternator fan,2,KTM,Italy,0.77,0.09603841536614666,mm,0.09499999999999997,kg,1.0,0,0.0,0.24373333333333336,eur,0.25,True
2692,Volvo Romania F27559,3,6,alternator fan,2,Volvo,Romania,0.9,0.06422569027611058,mm,0.385,kg,1.0,0,1.0,0.38600000000000007,eur,0.25,True
2693,Volkswagen Korea F25059,3,6,alternator fan,2,Volkswagen,Korea,0.41,0.9363745498199278,mm,0.71,kg,1.0,0,1.0,0.048399999999999936,eur,0.5,True
2694,Benz USA F21320,3,6,alternator fan,2,Benz,USA,0.57,0.8791516606642653,mm,0.38,kg,1.0,0,0.0,0.5202666666666667,eur,0.25,True
2695,Buick Korea F2159,3,6,alternator fan,2,Buick,Korea,0.34,0.6479591836734689,mm,0.020000000000000018,kg,1.0,0,1.0,0.9210666666666668,eur,0.75,True
2696,BYD Germany F2529,3,6,alternator fan,2,BYD,Germany,0.31,0.6670668267306926,mm,0.18999999999999995,kg,0.0,0,1.0,0.4701333333333334,eur,0.0,True
2697,Ford Russia F23178,3,6,alternator fan,2,Ford,Russia,0.18,0.551820728291316,mm,0.5149999999999999,kg,1.0,0,0.0,0.14160000000000006,eur,0.25,True
2698,Ford Egypt F27213,3,6,alternator fan,2,Ford,Egypt,0.62,0.6918767507002795,mm,0.41500000000000004,kg,1.0,0,0.0,0.39093333333333324,eur,0.25,True
2699,Acura Russia F24097,3,6,alternator fan,2,Acura,Russia,0.17,0.8629451780712281,mm,0.625,kg,1.0,0,1.0,0.19413333333333335,eur,0.25,True
2700,Benz Brazil F19971,3,6,alternator fan,2,Benz,Brazil,0.55,0.7842136854741892,mm,0.20999999999999996,kg,1.0,0,1.0,0.3896,eur,1.0,True
2701,Acura Canada F17705,3,6,alternator fan,2,Acura,Canada,0.8,0.05212084833933608,mm,0.825,kg,0.0,0,1.0,0.8861333333333334,eur,0.25,True
2702,Ferrari Russia F18005,3,6,alternator fan,2,Ferrari,Russia,0.03,0.5122048819527814,mm,0.625,kg,1.0,0,0.0,0.4146666666666666,eur,0.75,True
2703,GMC Chile F35091,3,6,alternator fan,2,GMC,Chile,0.68,0.0041016406562627535,mm,0.7450000000000001,kg,0.0,0,0.0,0.8226666666666665,eur,0.75,True
2704,GMC Korea F19717,3,6,alternator fan,2,GMC,Korea,0.43,0.6684673869547821,mm,0.655,kg,0.0,0,1.0,0.38933333333333336,eur,0.25,True
2705,KTM Korea F16275,3,6,alternator fan,2,KTM,Korea,0.55,0.841536614645858,mm,0.345,kg,0.0,0,0.0,0.10240000000000009,eur,1.0,True
2706,BMW Denmark F31730,3,6,alternator fan,2,BMW,Denmark,0.73,0.6582633053221293,mm,0.29000000000000004,kg,1.0,0,1.0,0.08066666666666662,eur,0.75,True
2707,Mercedes Mexico F38091,3,6,alternator fan,2,Mercedes,Mexico,0.65,0.5968387354941972,mm,0.6299999999999999,kg,0.0,0,1.0,0.22,eur,0.25,True
2708,Hyundai Canada F12443,3,6,alternator fan,2,Hyundai,Canada,0.41,0.8059223689475793,mm,0.18999999999999995,kg,1.0,0,1.0,0.5298666666666666,eur,1.0,True
2709,Toyota Egypt F17963,3,6,alternator fan,2,Toyota,Egypt,0.17,0.391756702681072,mm,0.395,kg,1.0,0,0.0,0.15093333333333325,eur,1.0,True
2710,Tesla Denmark F14802,3,6,alternator fan,2,Tesla,Denmark,0.85,0.7023809523809524,mm,0.635,kg,1.0,0,0.0,0.038933333333333354,eur,0.25,True
2711,BMW Egypt F18771,3,6,alternator fan,2,BMW,Egypt,0.97,0.8559423769507806,mm,0.6100000000000001,kg,1.0,0,1.0,0.19093333333333323,eur,0.5,True
2712,Mercedes Switzerland F10718,3,6,alternator fan,2,Mercedes,Switzerland,0.63,0.551820728291316,mm,0.6100000000000001,kg,0.0,0,1.0,0.34493333333333337,eur,0.25,True
2713,Lincoln France F30197,3,6,alternator fan,2,Lincoln,France,0.54,0.30192076830732345,mm,0.05500000000000005,kg,0.0,0,1.0,0.8658666666666667,eur,0.75,True
2714,Volvo Switzerland F33402,3,6,alternator fan,2,Volvo,Switzerland,0.53,0.7712084833933573,mm,0.8500000000000001,kg,0.0,0,1.0,0.6576,eur,0.25,True
2715,Lincoln China F19988,3,6,alternator fan,2,Lincoln,China,0.56,0.19717887154861974,mm,0.6000000000000001,kg,0.0,0,1.0,0.9922666666666665,eur,0.25,True
2716,Buick Austria F24253,3,6,alternator fan,2,Buick,Austria,0.0,0.7593037214885949,mm,0.7350000000000001,kg,1.0,0,1.0,0.3475999999999999,eur,0.75,True
2717,Honda Turkey F9790,3,6,alternator fan,2,Honda,Turkey,0.84,0.43507402961184466,mm,0.5349999999999999,kg,1.0,0,0.0,0.11733333333333329,eur,0.25,True
2718,Tesla Egypt F17684,3,6,alternator fan,2,Tesla,Egypt,0.36,0.9164665866346536,mm,0.905,kg,0.0,0,0.0,0.6317333333333333,eur,0.75,True
2719,Buick Netherlands F11262,3,6,alternator fan,2,Buick,Netherlands,0.18,0.9211684673869549,mm,0.5249999999999999,kg,1.0,0,1.0,0.34573333333333345,eur,0.5,True
2720,Jeep India F7410,3,6,alternator fan,2,Jeep,India,0.81,0.256802721088436,mm,0.9099999999999999,kg,0.0,0,1.0,0.6025333333333333,eur,0.0,True
2721,Acura Romania F3165,3,6,alternator fan,2,Acura,Romania,0.82,0.34623849539815926,mm,0.69,kg,0.0,0,1.0,0.28306666666666674,eur,0.5,True
2722,KTM Sweden F24925,3,6,alternator fan,2,KTM,Sweden,0.12,0.6182472989195683,mm,0.825,kg,0.0,0,0.0,0.8869333333333335,eur,0.75,True
2723,Hyundai Thailand F27575,3,6,alternator fan,2,Hyundai,Thailand,0.3,0.2177871148459381,mm,0.35,kg,0.0,0,1.0,0.4927999999999999,eur,0.0,True
2724,BMW Chile F11703,3,6,alternator fan,2,BMW,Chile,0.66,0.22278911564625825,mm,0.47,kg,0.0,0,0.0,0.2877333333333333,eur,0.5,True
2725,Benz Switzerland F32892,3,6,alternator fan,2,Benz,Switzerland,0.97,0.46948779511804767,mm,0.625,kg,1.0,0,1.0,0.35680000000000006,eur,0.75,True
2726,GMC Indonesia F31743,3,6,alternator fan,2,GMC,Indonesia,0.08,0.4594837935174074,mm,0.8,kg,1.0,0,1.0,0.25706666666666667,eur,0.5,True
2727,Ford France F29652,3,6,alternator fan,2,Ford,France,0.84,0.27080832332933213,mm,0.5249999999999999,kg,1.0,0,0.0,0.4249333333333334,eur,1.0,True
2728,Ferrari France F35266,3,6,alternator fan,2,Ferrari,France,0.77,0.1784713885554224,mm,0.17000000000000004,kg,1.0,0,1.0,0.20973333333333338,eur,0.25,True
2729,Acura Indonesia F10870,3,6,alternator fan,2,Acura,Indonesia,0.13,0.9786914765906363,mm,0.76,kg,0.0,0,0.0,0.9179999999999999,eur,0.25,True
2730,Lincoln France F8837,3,6,alternator fan,2,Lincoln,France,0.49,0.34603841536614666,mm,0.29500000000000004,kg,0.0,0,1.0,0.9932000000000001,eur,0.75,True
2731,Buick Thailand F37612,3,6,alternator fan,2,Buick,Thailand,0.32,0.6146458583433376,mm,0.5700000000000001,kg,1.0,0,1.0,0.8471999999999998,eur,0.5,True
2732,Tesla Korea F11208,3,6,alternator fan,2,Tesla,Korea,0.27,0.7052821128451378,mm,0.8500000000000001,kg,1.0,0,1.0,0.40146666666666664,eur,0.0,True
2733,Volvo Turkey F35359,3,6,alternator fan,2,Volvo,Turkey,0.77,0.6315526210484191,mm,0.54,kg,1.0,0,1.0,0.828,eur,0.75,True
2734,Jeep Chile F1962,3,6,alternator fan,2,Jeep,Chile,0.09,0.11264505802320915,mm,0.52,kg,0.0,0,1.0,0.9432000000000001,eur,0.75,True
2735,Daimler Netherlands F20868,3,6,alternator fan,2,Daimler,Netherlands,0.53,0.2654061624649856,mm,0.5549999999999999,kg,0.0,0,0.0,0.34959999999999997,eur,0.75,True
2736,Honda France F36377,3,6,alternator fan,2,Honda,France,0.71,0.6642657062825126,mm,0.14,kg,1.0,0,1.0,0.25839999999999996,eur,1.0,True
2737,BMW Romania F4585,3,6,alternator fan,2,BMW,Romania,0.63,0.6144457783113251,mm,0.275,kg,0.0,0,1.0,0.3698666666666666,eur,0.75,True
2738,Toyota India F8062,3,6,alternator fan,2,Toyota,India,0.9,0.7967186874749895,mm,0.99,kg,1.0,0,0.0,0.9957333333333335,eur,0.25,True
2739,Volvo Brazil F8501,3,6,alternator fan,2,Volvo,Brazil,0.65,0.053321328531412956,mm,0.645,kg,1.0,0,1.0,0.0005333333333334167,eur,0.0,True
2740,Mercedes Netherlands F10484,3,6,alternator fan,2,Mercedes,Netherlands,0.75,0.10174069627851152,mm,0.025000000000000022,kg,1.0,0,0.0,0.7384,eur,0.75,True
2741,BYD Egypt F12911,3,6,alternator fan,2,BYD,Egypt,0.8,0.3910564225690278,mm,0.10999999999999999,kg,0.0,0,1.0,0.6813333333333332,eur,0.75,True
2742,Volvo Japan F5223,3,6,alternator fan,2,Volvo,Japan,0.24,0.7671068427370952,mm,0.895,kg,1.0,0,0.0,0.3846666666666666,eur,0.25,True
2743,Acura India F8312,3,6,alternator fan,2,Acura,India,0.37,0.4197679071628654,mm,0.9850000000000001,kg,0.0,0,0.0,0.32626666666666665,eur,0.75,True
2744,Honda Italy F21045,3,6,alternator fan,2,Honda,Italy,0.55,0.2871148459383757,mm,0.11499999999999999,kg,0.0,0,1.0,0.9432000000000001,eur,0.5,True
2745,Benz Romania F21957,3,6,alternator fan,2,Benz,Romania,0.85,0.09443777511004396,mm,0.36,kg,0.0,0,1.0,0.3758666666666666,eur,0.25,True
2746,BMW Germany F30504,3,6,alternator fan,2,BMW,Germany,0.54,0.6539615846338533,mm,0.72,kg,0.0,0,1.0,0.6022666666666667,eur,0.5,True
2747,Ferrari China F15921,3,6,alternator fan,2,Ferrari,China,0.41,0.9793917567026805,mm,0.5449999999999999,kg,0.0,0,1.0,0.3612,eur,0.0,True
2748,KTM Switzerland F23214,3,6,alternator fan,2,KTM,Switzerland,0.73,0.27741096438575436,mm,0.41500000000000004,kg,0.0,0,0.0,0.20306666666666673,eur,0.25,True
2749,BMW Romania F39018,3,6,alternator fan,2,BMW,Romania,0.37,0.6976790716286513,mm,0.18500000000000005,kg,0.0,0,1.0,0.792,eur,0.25,True
2750,Tesla Chile F39709,3,6,alternator fan,2,Tesla,Chile,0.13,0.26400560224089614,mm,0.18999999999999995,kg,0.0,0,1.0,0.21399999999999997,eur,1.0,True
2751,Ford Romania F22856,3,6,alternator fan,2,Ford,Romania,0.45,0.620348139255702,mm,0.255,kg,1.0,0,1.0,0.7137333333333333,eur,0.25,True
2752,Toyota Netherlands F29171,3,6,alternator fan,2,Toyota,Netherlands,0.21,0.35854341736694695,mm,0.5149999999999999,kg,0.0,0,0.0,0.8470666666666666,eur,0.5,True
2753,Buick Germany F4576,3,6,alternator fan,2,Buick,Germany,0.57,0.4525810324129651,mm,0.9450000000000001,kg,1.0,0,0.0,0.4353333333333334,eur,0.75,True
2754,Tesla Germany F32209,3,6,alternator fan,2,Tesla,Germany,0.81,0.3208283313325334,mm,0.025000000000000022,kg,1.0,0,1.0,0.11120000000000005,eur,0.5,True
2755,GMC Cuba F23852,3,6,alternator fan,2,GMC,Cuba,0.61,0.2933173269307727,mm,0.875,kg,1.0,0,0.0,0.6222666666666666,eur,0.5,True
2756,BMW India F17939,3,6,alternator fan,2,BMW,India,0.28,0.9262705082032813,mm,0.07999999999999996,kg,0.0,0,0.0,0.27546666666666664,eur,1.0,True
2757,Ferrari China F6067,3,6,alternator fan,2,Ferrari,China,0.46,0.38065226090436227,mm,0.645,kg,1.0,0,0.0,0.3178666666666667,eur,0.5,True
2758,Jeep Italy F9891,3,6,alternator fan,2,Jeep,Italy,0.43,0.21608643457382967,mm,0.51,kg,0.0,0,0.0,0.6514666666666666,eur,0.5,True
2759,Benz Canada F29228,3,6,alternator fan,2,Benz,Canada,0.92,0.987595038015206,mm,0.5700000000000001,kg,0.0,0,1.0,0.24106666666666665,eur,0.5,True
2760,Volvo China F20173,3,6,alternator fan,2,Volvo,China,0.8,0.8138255302120848,mm,0.72,kg,0.0,0,1.0,0.7954666666666667,eur,0.5,True
2761,Buick Norway F17445,3,6,alternator fan,2,Buick,Norway,0.56,0.31692677070828384,mm,0.8200000000000001,kg,1.0,0,0.0,0.7117333333333332,eur,0.75,True
2762,Ford France F13798,3,6,alternator fan,2,Ford,France,0.62,0.0461184473789517,mm,0.9199999999999999,kg,0.0,0,0.0,0.14946666666666658,eur,0.5,True
2763,Buick Belgium F11441,3,6,alternator fan,2,Buick,Belgium,0.51,0.694777911164466,mm,0.33999999999999997,kg,0.0,0,1.0,0.3118666666666667,eur,0.25,True
2764,Volkswagen New Zealand F4613,3,6,alternator fan,2,Volkswagen,New,0.82,0.496598639455782,mm,0.32499999999999996,kg,0.0,0,0.0,0.8648000000000002,eur,1.0,True
2765,Tesla USA F36530,3,6,alternator fan,2,Tesla,USA,0.38,0.29641856742697065,mm,0.030000000000000027,kg,0.0,0,1.0,0.2101333333333334,eur,0.75,True
2766,Volkswagen New Zealand F39529,3,6,alternator fan,2,Volkswagen,New,0.29,0.35434173669467844,mm,0.365,kg,1.0,0,0.0,0.7030666666666667,eur,0.5,True
2767,Hyundai Indonesia F32471,3,6,alternator fan,2,Hyundai,Indonesia,0.74,0.6246498599439779,mm,0.8200000000000001,kg,0.0,0,1.0,0.5714666666666667,eur,1.0,True
2768,Volkswagen Thailand F17342,3,6,alternator fan,2,Volkswagen,Thailand,0.23,0.45138055222088824,mm,0.6599999999999999,kg,1.0,0,0.0,0.006266666666666651,eur,0.5,True
2769,Benz USA F10864,3,6,alternator fan,2,Benz,USA,0.37,0.5337134853941577,mm,0.9450000000000001,kg,0.0,0,0.0,0.3429333333333333,eur,0.5,True
2770,Mercedes Germany F2375,3,6,alternator fan,2,Mercedes,Germany,0.42,0.4499799919967987,mm,0.45499999999999996,kg,0.0,0,0.0,0.8685333333333332,eur,1.0,True
2771,Jeep Indonesia F35793,3,6,alternator fan,2,Jeep,Indonesia,0.97,0.839335734293717,mm,0.47,kg,0.0,0,0.0,0.2797333333333334,eur,0.25,True
2772,Hyundai Norway F19245,3,6,alternator fan,2,Hyundai,Norway,0.59,0.2582032813125255,mm,0.635,kg,1.0,0,0.0,0.08146666666666666,eur,1.0,True
2773,Tesla France F11103,3,6,alternator fan,2,Tesla,France,0.97,0.8605442176870743,mm,0.855,kg,0.0,0,1.0,0.6194666666666666,eur,0.25,True
2774,Volkswagen India F20682,3,6,alternator fan,2,Volkswagen,India,0.27,0.6639655862344936,mm,0.135,kg,1.0,0,0.0,0.3154666666666666,eur,0.25,True
2775,Daimler USA F10096,3,6,alternator fan,2,Daimler,USA,0.46,0.37915166066426537,mm,0.020000000000000018,kg,1.0,0,0.0,0.3298666666666666,eur,0.5,True
2776,Hyundai France F7401,3,6,alternator fan,2,Hyundai,France,0.35,0.6020408163265311,mm,0.73,kg,0.0,0,1.0,0.06080000000000003,eur,0.75,True
2777,Ford Turkey F9829,3,6,alternator fan,2,Ford,Turkey,0.99,0.11704681872749141,mm,0.5549999999999999,kg,1.0,0,0.0,0.12333333333333334,eur,0.75,True
2778,BYD Switzerland F12158,3,6,alternator fan,2,BYD,Switzerland,0.32,0.041216486594637884,mm,0.42000000000000004,kg,0.0,0,0.0,0.9778666666666667,eur,0.25,True
2779,Ford New Zealand F29651,3,6,alternator fan,2,Ford,New,0.78,0.296818727490997,mm,0.4,kg,0.0,0,1.0,0.14959999999999998,eur,1.0,True
2780,Volvo Korea F13571,3,6,alternator fan,2,Volvo,Korea,0.3,0.5450180072028812,mm,0.625,kg,1.0,0,0.0,0.2098666666666666,eur,0.0,True
2781,BYD Turkey F5946,3,6,alternator fan,2,BYD,Turkey,0.35,0.6953781512605038,mm,0.22499999999999998,kg,1.0,0,0.0,0.43626666666666664,eur,0.75,True
2782,BYD Austria F4685,3,6,alternator fan,2,BYD,Austria,0.44,0.5633253301320532,mm,0.595,kg,0.0,0,0.0,0.9725333333333332,eur,0.5,True
2783,Lincoln Egypt F10192,3,6,alternator fan,2,Lincoln,Egypt,0.42,0.1163465386154461,mm,1.0,kg,0.0,0,0.0,0.39093333333333324,eur,0.0,True
2784,Acura Austria F5134,3,6,alternator fan,2,Acura,Austria,0.97,0.4184673869547822,mm,0.98,kg,1.0,0,1.0,0.37626666666666664,eur,0.25,True
2785,Toyota China F32832,3,6,alternator fan,2,Toyota,China,0.57,0.28271308523409344,mm,0.81,kg,0.0,0,1.0,0.34839999999999993,eur,0.5,True
2786,Jeep Netherlands F2397,3,6,alternator fan,2,Jeep,Netherlands,0.84,0.9085634253701482,mm,0.96,kg,1.0,0,1.0,0.8918666666666665,eur,0.25,True
2787,Volvo China F9361,3,6,alternator fan,2,Volvo,China,0.3,0.5165066026410562,mm,0.76,kg,0.0,0,0.0,0.9737333333333333,eur,0.5,True
2788,Ford Chile F34605,3,6,alternator fan,2,Ford,Chile,0.08,0.7542016806722684,mm,0.385,kg,0.0,0,0.0,0.4652,eur,0.5,True
2789,Honda Turkey F22367,3,6,alternator fan,2,Honda,Turkey,0.75,0.5265106042416965,mm,0.235,kg,0.0,0,0.0,0.9640000000000002,eur,0.75,True
2790,Volvo India F34645,3,6,alternator fan,2,Volvo,India,0.49,0.9420768307322933,mm,0.0,kg,0.0,0,1.0,0.14946666666666658,eur,0.75,True
2791,BYD USA F18400,3,6,alternator fan,2,BYD,USA,0.88,0.5784313725490199,mm,0.275,kg,0.0,0,1.0,0.19586666666666663,eur,0.25,True
2792,KTM Belgium F35920,3,6,alternator fan,2,KTM,Belgium,0.12,0.8955582232893152,mm,0.9750000000000001,kg,0.0,0,0.0,0.7056,eur,0.25,True
2793,KTM India F11391,3,6,alternator fan,2,KTM,India,0.66,0.9487795118047219,mm,0.485,kg,1.0,0,0.0,0.9546666666666666,eur,0.75,True
2794,Volkswagen Denmark F26250,3,6,alternator fan,2,Volkswagen,Denmark,0.23,0.7837134853941577,mm,0.925,kg,0.0,0,1.0,0.8061333333333335,eur,0.5,True
2795,Ferrari Norway F31257,3,6,alternator fan,2,Ferrari,Norway,0.79,0.046018407362945386,mm,0.95,kg,1.0,0,0.0,0.20439999999999997,eur,0.75,True
2796,Toyota Chile F22066,3,6,alternator fan,2,Toyota,Chile,0.51,0.45908363345338105,mm,0.04500000000000004,kg,0.0,0,1.0,0.8290666666666667,eur,0.25,True
2797,GMC France F9949,3,6,alternator fan,2,GMC,France,0.76,0.9234693877551023,mm,0.31499999999999995,kg,1.0,0,1.0,0.7309333333333332,eur,0.25,True
2798,Mercedes Korea F7335,3,6,alternator fan,2,Mercedes,Korea,0.73,0.34313725490196134,mm,0.7150000000000001,kg,1.0,0,0.0,0.5150666666666666,eur,0.5,True
2799,Jeep France F21505,3,6,alternator fan,2,Jeep,France,0.88,0.9805922368947574,mm,0.51,kg,0.0,0,0.0,0.9184,eur,0.75,True
2800,Ferrari Chile F6166,3,6,alternator fan,2,Ferrari,Chile,0.86,0.13095238095238124,mm,0.77,kg,0.0,0,1.0,0.6644,eur,0.25,True
2801,KTM Austria F7593,3,6,alternator fan,2,KTM,Austria,0.05,0.858543417366947,mm,0.74,kg,1.0,0,1.0,0.3898666666666666,eur,0.75,True
2802,GMC Denmark F9428,3,6,alternator fan,2,GMC,Denmark,0.59,0.18477390956382572,mm,0.8799999999999999,kg,0.0,0,0.0,0.16626666666666665,eur,0.75,True
2803,Daimler Norway F2550,3,6,alternator fan,2,Daimler,Norway,0.03,0.7249899959983994,mm,0.9650000000000001,kg,1.0,0,1.0,0.9241333333333334,eur,0.5,True
2804,Ford Chile F11851,3,6,alternator fan,2,Ford,Chile,0.19,0.06952781112445021,mm,0.54,kg,1.0,0,1.0,0.8601333333333332,eur,0.5,True
