material ID,description,level,category,category description,hierarchy category,provider,country,length,height,width,size uom,weight,weight uom,voltage,current,pressure,flow,price,currency,rank,is leaf
2441,Buick Brazil O35305,2,4,oil pump,1,Buick,Brazil,599.87,335.47,406.24,mm,3.58,kg,12,3.0,300,50,524.29,eur,4.5,True
2442,Ford Turkey O5887,2,4,oil pump,1,Ford,Turkey,555.65,327.63,357.44,mm,3.06,kg,12,2.5,300,55,430.41,eur,4.0,True
2443,Honda Romania O33601,2,4,oil pump,1,Honda,Romania,588.34,373.28,397.4,mm,2.05,kg,12,3.0,300,65,583.16,eur,3.5,True
2444,Buick Austria O32273,2,4,oil pump,1,Buick,Austria,553.65,389.73,321.75,mm,2.26,kg,12,2.5,300,45,479.47,eur,4.0,True
2445,Benz New Zealand O35057,2,4,oil pump,1,Benz,New,582.16,390.58,416.96,mm,2.15,kg,12,2.5,300,45,397.75,eur,4.5,True
2446,Ford Russia O24730,2,4,oil pump,1,Ford,Russia,562.0,348.25,374.39,mm,2.48,kg,12,3.0,300,50,589.05,eur,4.0,True
2447,BYD Russia O29713,2,4,oil pump,1,BYD,Russia,550.32,311.4,402.42,mm,2.47,kg,12,2.5,300,75,472.94,eur,4.5,True
2448,Ford Turkey O33709,2,4,oil pump,1,Ford,Turkey,607.76,323.42,361.83,mm,2.14,kg,12,2.5,300,75,508.01,eur,4.5,True
2449,Acura India O19546,2,4,oil pump,1,Acura,India,566.79,305.61,325.09,mm,2.27,kg,12,2.5,300,80,501.19,eur,3.5,True
2450,Volkswagen Chile O34605,2,4,oil pump,1,Volkswagen,Chile,578.96,308.9,316.57,mm,3.16,kg,12,2.5,300,50,415.6,eur,5.0,True
2451,Hyundai Mexico O19777,2,4,oil pump,1,Hyundai,Mexico,587.19,397.5,317.18,mm,2.92,kg,12,2.5,300,70,419.98,eur,4.5,True
2452,Jeep Italy O2707,2,4,oil pump,1,Jeep,Italy,569.55,384.9,362.38,mm,3.21,kg,12,2.5,300,50,574.37,eur,3.5,True
2453,BMW New Zealand O9263,2,4,oil pump,1,BMW,New,578.08,399.57,428.92,mm,2.41,kg,12,2.5,300,45,434.54,eur,5.0,True
2454,Volkswagen Italy O33557,2,4,oil pump,1,Volkswagen,Italy,561.05,398.11,361.29,mm,3.23,kg,12,3.0,300,80,489.91,eur,4.5,True
2455,Mercedes Germany O33046,2,4,oil pump,1,Mercedes,Germany,593.63,396.47,308.78,mm,2.73,kg,12,3.0,300,75,585.99,eur,3.5,True
2456,KTM Belgium O5962,2,4,oil pump,1,KTM,Belgium,577.96,300.42,422.13,mm,3.52,kg,12,3.0,300,55,358.8,eur,4.5,True
2457,BMW Switzerland O10822,2,4,oil pump,1,BMW,Switzerland,554.5,393.15,385.98,mm,2.5,kg,12,3.0,300,75,438.08,eur,4.0,True
2458,Lincoln Korea O10669,2,4,oil pump,1,Lincoln,Korea,591.19,418.99,409.26,mm,3.0,kg,12,2.5,300,80,566.73,eur,4.0,True
2459,Mercedes China O22471,2,4,oil pump,1,Mercedes,China,570.49,346.5,411.44,mm,3.39,kg,12,2.5,300,80,484.69,eur,4.0,True
2460,Tesla Egypt O30414,2,4,oil pump,1,Tesla,Egypt,553.54,351.34,413.78,mm,2.11,kg,12,2.5,300,75,549.82,eur,3.0,True
2461,Jeep Turkey O25764,2,4,oil pump,1,Jeep,Turkey,583.27,305.44,350.88,mm,2.94,kg,12,2.5,300,85,380.65,eur,3.5,True
2462,BYD Austria O3191,2,4,oil pump,1,BYD,Austria,609.02,369.46,350.53,mm,3.54,kg,12,2.5,300,65,482.12,eur,4.5,True
2463,Volvo Chile O19693,2,4,oil pump,1,Volvo,Chile,591.13,418.15,385.98,mm,3.42,kg,12,3.0,300,80,489.25,eur,4.0,True
2464,Benz Thailand O15730,2,4,oil pump,1,Benz,Thailand,569.05,369.15,361.74,mm,2.99,kg,12,3.0,300,50,485.49,eur,4.5,True
2465,Ferrari Korea O31977,2,4,oil pump,1,Ferrari,Korea,607.76,309.33,347.3,mm,2.41,kg,12,3.0,300,55,593.65,eur,4.5,True
2466,Hyundai Netherlands O29628,2,4,oil pump,1,Hyundai,Netherlands,587.03,333.22,333.83,mm,3.14,kg,12,2.5,300,70,497.18,eur,4.0,True
2467,KTM Chile O13690,2,4,oil pump,1,KTM,Chile,576.46,410.85,380.33,mm,3.83,kg,12,2.5,300,75,409.81,eur,5.0,True
2468,Buick Turkey O21222,2,4,oil pump,1,Buick,Turkey,571.09,415.79,354.99,mm,3.9,kg,12,3.0,300,80,566.98,eur,3.0,True
2469,Volkswagen Indonesia O15761,2,4,oil pump,1,Volkswagen,Indonesia,556.18,303.28,331.5,mm,3.75,kg,12,3.0,300,85,510.01,eur,4.5,True
2470,BYD Romania O19323,2,4,oil pump,1,BYD,Romania,565.95,320.25,412.42,mm,3.32,kg,12,2.5,300,70,566.88,eur,4.5,True
2471,Jeep Cuba O20803,2,4,oil pump,1,Jeep,Cuba,575.19,364.24,302.27,mm,2.26,kg,12,2.5,300,70,396.46,eur,3.0,True
2472,Ford China O9437,2,4,oil pump,1,Ford,China,599.8,397.51,429.24,mm,3.32,kg,12,2.5,300,50,456.39,eur,4.0,True
2473,Buick New Zealand O26727,2,4,oil pump,1,Buick,New,567.17,376.15,350.83,mm,3.59,kg,12,2.5,300,75,466.49,eur,4.5,True
2474,Jeep China O39967,2,4,oil pump,1,Jeep,China,561.3,394.35,365.19,mm,3.92,kg,12,2.5,300,50,592.64,eur,5.0,True
2475,Daimler Indonesia O5509,2,4,oil pump,1,Daimler,Indonesia,575.8,403.25,391.4,mm,3.73,kg,12,2.5,300,80,421.95,eur,5.0,True
2476,BMW Netherlands O36892,2,4,oil pump,1,BMW,Netherlands,572.51,399.81,319.56,mm,2.07,kg,12,2.5,300,45,351.22,eur,3.0,True
2477,BYD Sweden O10312,2,4,oil pump,1,BYD,Sweden,604.89,353.01,354.32,mm,3.93,kg,12,2.5,300,85,521.86,eur,3.0,True
2478,Acura Indonesia O34621,2,4,oil pump,1,Acura,Indonesia,599.89,393.04,336.25,mm,2.12,kg,12,2.5,300,50,508.95,eur,3.0,True
2479,BMW Italy O33688,2,4,oil pump,1,BMW,Italy,603.46,325.57,334.71,mm,2.77,kg,12,3.0,300,50,414.02,eur,4.5,True
2480,Volkswagen Switzerland O24183,2,4,oil pump,1,Volkswagen,Switzerland,605.96,304.5,387.75,mm,3.37,kg,12,2.5,300,70,361.43,eur,3.0,True
2481,GMC Turkey O10236,2,4,oil pump,1,GMC,Turkey,553.21,357.87,429.45,mm,3.53,kg,12,3.0,300,75,417.53,eur,3.5,True
2482,Tesla Russia O21877,2,4,oil pump,1,Tesla,Russia,580.12,409.92,348.98,mm,2.53,kg,12,2.5,300,45,518.57,eur,3.5,True
2483,Benz Japan O4791,2,4,oil pump,1,Benz,Japan,594.27,323.85,346.13,mm,2.66,kg,12,3.0,300,55,372.62,eur,4.0,True
2484,Buick Thailand O18251,2,4,oil pump,1,Buick,Thailand,590.15,380.6,315.08,mm,2.01,kg,12,3.0,300,50,452.87,eur,4.5,True
2485,Lincoln Italy O9740,2,4,oil pump,1,Lincoln,Italy,595.26,358.16,386.42,mm,2.71,kg,12,3.0,300,75,573.49,eur,4.0,True
2486,BYD India O22023,2,4,oil pump,1,BYD,India,601.84,362.33,390.64,mm,3.83,kg,12,2.5,300,55,364.87,eur,4.0,True
2487,Lincoln India O33310,2,4,oil pump,1,Lincoln,India,586.96,392.95,336.35,mm,2.04,kg,12,2.5,300,70,562.11,eur,3.0,True
2488,Ford Germany O39554,2,4,oil pump,1,Ford,Germany,609.47,316.49,372.97,mm,2.19,kg,12,3.0,300,65,554.68,eur,3.0,True
2489,Daimler Belgium O17193,2,4,oil pump,1,Daimler,Belgium,576.89,353.68,361.08,mm,2.86,kg,12,3.0,300,50,445.65,eur,4.0,True
2490,BMW Mexico O37258,2,4,oil pump,1,BMW,Mexico,564.15,355.3,429.08,mm,2.86,kg,12,3.0,300,55,416.64,eur,3.5,True
2491,BYD Denmark O14402,2,4,oil pump,1,BYD,Denmark,591.52,328.14,354.05,mm,2.07,kg,12,2.5,300,65,514.99,eur,5.0,True
2492,Lincoln France O27443,2,4,oil pump,1,Lincoln,France,570.94,315.2,370.61,mm,2.09,kg,12,3.0,300,75,507.51,eur,3.5,True
2493,GMC Indonesia O24386,2,4,oil pump,1,GMC,Indonesia,585.97,364.01,308.12,mm,2.31,kg,12,3.0,300,50,416.78,eur,5.0,True
2494,Hyundai Turkey O22501,2,4,oil pump,1,Hyundai,Turkey,598.9,307.37,390.16,mm,3.5,kg,12,3.0,300,80,397.0,eur,3.5,True
2495,BMW Russia O28242,2,4,oil pump,1,BMW,Russia,555.39,366.77,339.05,mm,2.49,kg,12,2.5,300,45,396.49,eur,5.0,True
2496,BMW Norway O5587,2,4,oil pump,1,BMW,Norway,564.57,336.83,333.76,mm,2.34,kg,12,3.0,300,70,564.65,eur,4.5,True
2497,Volkswagen Italy O12407,2,4,oil pump,1,Volkswagen,Italy,597.72,383.67,375.72,mm,3.7,kg,12,2.5,300,80,372.43,eur,4.0,True
2498,Ferrari Indonesia O27240,2,4,oil pump,1,Ferrari,Indonesia,552.33,388.15,376.34,mm,3.36,kg,12,3.0,300,70,594.37,eur,4.0,True
2499,Volvo Italy O17632,2,4,oil pump,1,Volvo,Italy,601.92,355.91,351.25,mm,2.54,kg,12,3.0,300,65,499.19,eur,3.5,True
2500,BMW Netherlands O9773,2,4,oil pump,1,BMW,Netherlands,569.19,398.97,331.09,mm,2.15,kg,12,3.0,300,85,419.61,eur,4.5,True
2501,Daimler Thailand O25097,2,4,oil pump,1,Daimler,Thailand,588.12,396.43,345.35,mm,3.33,kg,12,2.5,300,50,542.15,eur,3.0,True
2502,Mercedes Cuba O34509,2,4,oil pump,1,Mercedes,Cuba,585.19,352.81,345.58,mm,3.64,kg,12,3.0,300,45,591.4,eur,3.0,True
2503,Jeep China O36351,2,4,oil pump,1,Jeep,China,579.65,363.9,349.86,mm,2.01,kg,12,2.5,300,65,484.66,eur,4.5,True
2504,BMW Switzerland O9623,2,4,oil pump,1,BMW,Switzerland,600.1,312.26,321.09,mm,2.43,kg,12,2.5,300,75,455.31,eur,4.5,True
2505,KTM Korea O13967,2,4,oil pump,1,KTM,Korea,554.72,348.04,333.79,mm,2.43,kg,12,2.5,300,65,386.97,eur,5.0,True
2506,Tesla Netherlands O20528,2,4,oil pump,1,Tesla,Netherlands,609.16,405.01,405.19,mm,3.86,kg,12,3.0,300,45,382.31,eur,4.5,True
2507,Ferrari Turkey O12976,2,4,oil pump,1,Ferrari,Turkey,559.93,376.25,353.97,mm,3.15,kg,12,2.5,300,50,597.68,eur,3.5,True
2508,Jeep Austria O22002,2,4,oil pump,1,Jeep,Austria,566.08,391.52,304.73,mm,2.28,kg,12,2.5,300,55,572.14,eur,3.5,True
2509,GMC China O8586,2,4,oil pump,1,GMC,China,560.47,315.1,400.45,mm,2.03,kg,12,3.0,300,55,565.27,eur,3.0,True
2510,BMW New Zealand O26815,2,4,oil pump,1,BMW,New,604.96,363.46,305.23,mm,2.46,kg,12,3.0,300,75,508.72,eur,3.5,True
2511,Daimler USA O39986,2,4,oil pump,1,Daimler,USA,592.33,370.39,380.37,mm,2.65,kg,12,2.5,300,80,457.37,eur,4.0,True
2512,Honda Turkey O5316,2,4,oil pump,1,Honda,Turkey,603.69,335.0,340.44,mm,3.87,kg,12,3.0,300,70,417.32,eur,4.0,True
2513,Honda Italy O14976,2,4,oil pump,1,Honda,Italy,578.01,334.41,384.08,mm,3.36,kg,12,3.0,300,50,512.28,eur,4.0,True
2514,KTM Thailand O37375,2,4,oil pump,1,KTM,Thailand,599.6,310.52,410.79,mm,2.71,kg,12,3.0,300,70,534.51,eur,4.5,True
2515,Volkswagen Brazil O25716,2,4,oil pump,1,Volkswagen,Brazil,583.34,412.83,345.22,mm,2.77,kg,12,2.5,300,80,458.6,eur,3.0,True
2516,Hyundai Indonesia O3113,2,4,oil pump,1,Hyundai,Indonesia,554.6,395.99,383.05,mm,2.71,kg,12,2.5,300,70,371.98,eur,3.5,True
2517,Honda Indonesia O24237,2,4,oil pump,1,Honda,Indonesia,583.75,375.52,380.8,mm,2.44,kg,12,3.0,300,80,378.43,eur,4.5,True
2518,Hyundai Chile O15939,2,4,oil pump,1,Hyundai,Chile,557.27,393.68,350.08,mm,3.58,kg,12,2.5,300,75,598.26,eur,4.0,True
2519,Jeep Egypt O27531,2,4,oil pump,1,Jeep,Egypt,584.74,384.42,307.52,mm,3.49,kg,12,3.0,300,80,495.51,eur,4.5,True
2520,Ford Canada O10910,2,4,oil pump,1,Ford,Canada,565.38,393.7,303.86,mm,3.03,kg,12,2.5,300,55,414.26,eur,3.5,True
2521,Volvo Indonesia O31798,2,4,oil pump,1,Volvo,Indonesia,604.64,357.77,310.59,mm,2.78,kg,12,3.0,300,80,475.13,eur,3.5,True
2522,Volkswagen Canada O6871,2,4,oil pump,1,Volkswagen,Canada,556.87,343.14,399.27,mm,3.43,kg,12,2.5,300,75,368.9,eur,4.0,True
2523,GMC Russia O36786,2,4,oil pump,1,GMC,Russia,584.45,351.07,330.78,mm,3.99,kg,12,2.5,300,50,397.25,eur,3.5,True
2524,Ford Switzerland O34468,2,4,oil pump,1,Ford,Switzerland,600.7,337.97,406.61,mm,3.8,kg,12,2.5,300,65,530.46,eur,3.5,True
2525,BMW Norway O39626,2,4,oil pump,1,BMW,Norway,552.14,333.97,314.28,mm,3.82,kg,12,2.5,300,75,400.55,eur,4.5,True
2526,Hyundai Italy O38150,2,4,oil pump,1,Hyundai,Italy,608.4,361.37,335.77,mm,3.31,kg,12,3.0,300,50,397.68,eur,3.5,True
2527,Ferrari Austria O13574,2,4,oil pump,1,Ferrari,Austria,579.9,304.65,307.58,mm,2.01,kg,12,3.0,300,85,428.72,eur,4.5,True
2528,GMC Indonesia O19151,2,4,oil pump,1,GMC,Indonesia,597.84,374.5,341.68,mm,2.13,kg,12,2.5,300,80,512.0,eur,3.5,True
2529,BMW New Zealand O24216,2,4,oil pump,1,BMW,New,579.61,414.08,380.42,mm,3.94,kg,12,3.0,300,45,504.16,eur,5.0,True
2530,Daimler Austria O25739,2,4,oil pump,1,Daimler,Austria,576.94,376.29,349.58,mm,3.06,kg,12,2.5,300,75,487.75,eur,4.5,True
2531,Daimler Sweden O25837,2,4,oil pump,1,Daimler,Sweden,560.68,353.18,323.31,mm,2.84,kg,12,3.0,300,55,581.15,eur,3.5,True
2532,Toyota Italy O19030,2,4,oil pump,1,Toyota,Italy,573.71,344.91,423.27,mm,3.39,kg,12,2.5,300,80,547.92,eur,4.0,True
2533,Mercedes Korea O37024,2,4,oil pump,1,Mercedes,Korea,576.93,362.25,357.82,mm,3.05,kg,12,2.5,300,70,398.91,eur,4.5,True
2534,Mercedes China O15870,2,4,oil pump,1,Mercedes,China,560.34,406.33,379.82,mm,3.06,kg,12,3.0,300,65,489.29,eur,4.0,True
2535,BMW New Zealand O34383,2,4,oil pump,1,BMW,New,591.78,346.18,307.82,mm,3.09,kg,12,2.5,300,55,394.14,eur,3.5,True
2536,BYD Norway O19565,2,4,oil pump,1,BYD,Norway,589.92,316.71,389.68,mm,3.23,kg,12,2.5,300,45,436.0,eur,4.0,True
2537,Daimler New Zealand O10622,2,4,oil pump,1,Daimler,New,555.79,379.57,393.97,mm,2.34,kg,12,3.0,300,65,400.9,eur,4.5,True
2538,GMC USA O16897,2,4,oil pump,1,GMC,USA,560.2,331.66,417.62,mm,3.83,kg,12,2.5,300,85,423.23,eur,5.0,True
2539,KTM Egypt O7681,2,4,oil pump,1,KTM,Egypt,588.81,369.11,411.51,mm,2.68,kg,12,2.5,300,45,431.3,eur,4.0,True
2540,GMC Italy O21417,2,4,oil pump,1,GMC,Italy,608.63,393.32,380.99,mm,2.87,kg,12,2.5,300,55,426.7,eur,5.0,True
2541,Ford Austria O23696,2,4,oil pump,1,Ford,Austria,579.03,387.01,402.74,mm,3.09,kg,12,2.5,300,65,406.9,eur,3.5,True
2542,Ford Cuba O7485,2,4,oil pump,1,Ford,Cuba,562.49,366.78,351.38,mm,2.85,kg,12,2.5,300,70,552.2,eur,3.5,True
2543,Hyundai Denmark O13873,2,4,oil pump,1,Hyundai,Denmark,605.6,315.32,319.91,mm,3.01,kg,12,3.0,300,85,351.5,eur,5.0,True
2544,Lincoln Italy O34145,2,4,oil pump,1,Lincoln,Italy,558.98,358.96,337.3,mm,3.48,kg,12,3.0,300,65,512.68,eur,3.5,True
2545,Tesla USA O25369,2,4,oil pump,1,Tesla,USA,579.59,329.98,350.2,mm,2.41,kg,12,3.0,300,75,432.92,eur,4.0,True
2546,Benz Switzerland O32774,2,4,oil pump,1,Benz,Switzerland,566.9,308.94,406.56,mm,3.55,kg,12,2.5,300,45,488.15,eur,4.5,True
2547,Benz Netherlands O26992,2,4,oil pump,1,Benz,Netherlands,563.37,368.74,349.78,mm,2.39,kg,12,2.5,300,65,507.3,eur,3.5,True
2548,Ford Mexico O7575,2,4,oil pump,1,Ford,Mexico,606.08,397.72,406.65,mm,3.22,kg,12,2.5,300,55,597.17,eur,3.5,True
2549,BYD Thailand O34401,2,4,oil pump,1,BYD,Thailand,592.3,412.98,321.9,mm,2.09,kg,12,2.5,300,50,536.46,eur,4.0,True
2550,Lincoln New Zealand O5973,2,4,oil pump,1,Lincoln,New,563.06,414.14,396.86,mm,3.55,kg,12,3.0,300,45,519.34,eur,3.5,True
2551,Volvo Cuba O13009,2,4,oil pump,1,Volvo,Cuba,602.23,326.12,401.29,mm,3.69,kg,12,2.5,300,85,593.6,eur,4.5,True
2552,Volvo Romania O18312,2,4,oil pump,1,Volvo,Romania,568.02,373.13,341.37,mm,2.71,kg,12,3.0,300,55,547.67,eur,4.0,True
2553,GMC China O31537,2,4,oil pump,1,GMC,China,575.48,387.46,323.62,mm,2.38,kg,12,2.5,300,65,391.47,eur,4.5,True
2554,Buick Turkey O8989,2,4,oil pump,1,Buick,Turkey,605.98,333.49,428.62,mm,3.16,kg,12,2.5,300,65,558.23,eur,4.0,True
2555,GMC France O22305,2,4,oil pump,1,GMC,France,579.65,323.46,380.88,mm,3.55,kg,12,2.5,300,85,542.24,eur,3.5,True
2556,GMC Cuba O24517,2,4,oil pump,1,GMC,Cuba,594.11,345.68,405.02,mm,2.3,kg,12,2.5,300,70,350.95,eur,4.5,True
2557,Honda Switzerland O18531,2,4,oil pump,1,Honda,Switzerland,591.32,311.22,415.49,mm,2.16,kg,12,3.0,300,45,509.46,eur,4.5,True
2558,Buick New Zealand O7370,2,4,oil pump,1,Buick,New,590.62,388.98,325.19,mm,3.27,kg,12,2.5,300,55,525.83,eur,4.0,True
2559,BMW France O23335,2,4,oil pump,1,BMW,France,570.22,317.29,410.15,mm,2.25,kg,12,2.5,300,45,514.12,eur,3.5,True
2560,Toyota Italy O26489,2,4,oil pump,1,Toyota,Italy,552.2,359.69,356.53,mm,2.59,kg,12,3.0,300,45,559.78,eur,3.5,True
2561,Volkswagen China O26423,2,4,oil pump,1,Volkswagen,China,564.6,387.6,350.38,mm,2.65,kg,12,2.5,300,55,449.95,eur,3.5,True
2562,Daimler Korea O24313,2,4,oil pump,1,Daimler,Korea,586.93,401.37,338.91,mm,3.08,kg,12,2.5,300,65,434.07,eur,4.0,True
2563,Jeep Netherlands O36562,2,4,oil pump,1,Jeep,Netherlands,602.0,370.43,300.07,mm,3.4,kg,12,2.5,300,85,445.18,eur,4.0,True
2564,Toyota Mexico O10672,2,4,oil pump,1,Toyota,Mexico,576.39,416.61,395.24,mm,3.14,kg,12,2.5,300,85,508.1,eur,3.5,True
2565,Acura Korea O2846,2,4,oil pump,1,Acura,Korea,576.06,301.41,357.55,mm,2.23,kg,12,2.5,300,75,525.07,eur,4.0,True
2566,Benz Denmark O6321,2,4,oil pump,1,Benz,Denmark,599.11,301.21,319.31,mm,3.14,kg,12,3.0,300,55,523.51,eur,4.0,True
2567,Daimler Brazil O15916,2,4,oil pump,1,Daimler,Brazil,581.43,392.88,365.04,mm,3.55,kg,12,3.0,300,70,592.02,eur,3.0,True
2568,Volkswagen Netherlands O10532,2,4,oil pump,1,Volkswagen,Netherlands,588.62,354.72,359.88,mm,3.6,kg,12,2.5,300,70,400.91,eur,5.0,True
2569,Honda Denmark O27251,2,4,oil pump,1,Honda,Denmark,609.17,307.89,349.86,mm,2.09,kg,12,3.0,300,80,550.05,eur,4.5,True
2570,Mercedes France O37882,2,4,oil pump,1,Mercedes,France,599.66,402.99,343.31,mm,2.93,kg,12,2.5,300,50,472.18,eur,3.5,True
2571,Volkswagen New Zealand O32514,2,4,oil pump,1,Volkswagen,New,556.86,327.81,344.1,mm,2.76,kg,12,3.0,300,45,420.86,eur,3.5,True
2572,GMC France O7057,2,4,oil pump,1,GMC,France,606.56,337.57,352.98,mm,2.6,kg,12,3.0,300,70,430.15,eur,4.0,True
2573,Lincoln Thailand O9494,2,4,oil pump,1,Lincoln,Thailand,587.33,402.3,324.5,mm,3.52,kg,12,3.0,300,70,548.88,eur,4.5,True
2574,Ferrari USA O8058,2,4,oil pump,1,Ferrari,USA,601.37,357.93,326.45,mm,2.98,kg,12,3.0,300,70,401.1,eur,4.5,True
2575,Ferrari India O26449,2,4,oil pump,1,Ferrari,India,574.41,367.98,302.75,mm,3.02,kg,12,2.5,300,85,573.89,eur,4.5,True
2576,KTM China O33925,2,4,oil pump,1,KTM,China,568.4,401.6,322.69,mm,3.96,kg,12,2.5,300,80,436.44,eur,4.5,True
2577,GMC Italy O30498,2,4,oil pump,1,GMC,Italy,604.16,349.55,325.49,mm,2.62,kg,12,3.0,300,50,491.05,eur,3.0,True
2578,Mercedes Germany O31411,2,4,oil pump,1,Mercedes,Germany,585.61,380.1,356.0,mm,3.88,kg,12,2.5,300,55,386.59,eur,4.0,True
2579,Lincoln Austria O29361,2,4,oil pump,1,Lincoln,Austria,572.18,306.02,316.12,mm,2.44,kg,12,2.5,300,55,555.33,eur,3.5,True
2580,Lincoln Brazil O2335,2,4,oil pump,1,Lincoln,Brazil,588.3,396.28,405.25,mm,2.96,kg,12,3.0,300,80,469.29,eur,4.0,True
2581,Daimler Romania O26782,2,4,oil pump,1,Daimler,Romania,573.19,302.89,337.77,mm,2.99,kg,12,2.5,300,75,456.51,eur,4.5,True
2582,Acura Brazil O25037,2,4,oil pump,1,Acura,Brazil,582.29,374.14,396.38,mm,2.34,kg,12,3.0,300,55,431.0,eur,3.5,True
2583,Toyota Austria O1383,2,4,oil pump,1,Toyota,Austria,596.98,341.79,390.59,mm,3.62,kg,12,2.5,300,75,585.64,eur,4.0,True
2584,Buick Canada O31593,2,4,oil pump,1,Buick,Canada,572.22,417.78,379.35,mm,2.73,kg,12,2.5,300,80,403.11,eur,4.5,True
2585,Jeep Egypt O11101,2,4,oil pump,1,Jeep,Egypt,556.44,401.81,404.12,mm,2.39,kg,12,3.0,300,65,509.37,eur,3.5,True
2586,Honda Mexico O2610,2,4,oil pump,1,Honda,Mexico,605.82,348.19,386.8,mm,3.14,kg,12,2.5,300,75,434.9,eur,4.0,True
2587,Ford Switzerland O2911,2,4,oil pump,1,Ford,Switzerland,587.54,359.5,332.34,mm,3.47,kg,12,2.5,300,55,551.65,eur,3.0,True
2588,Tesla Indonesia O20267,2,4,oil pump,1,Tesla,Indonesia,565.12,342.76,383.87,mm,3.06,kg,12,3.0,300,65,402.02,eur,4.5,True
2589,BYD Romania O27019,2,4,oil pump,1,BYD,Romania,592.34,324.9,405.07,mm,3.04,kg,12,3.0,300,50,513.62,eur,3.0,True
2590,Volvo France O2399,2,4,oil pump,1,Volvo,France,557.95,412.69,412.4,mm,2.55,kg,12,2.5,300,75,431.95,eur,4.0,True
2591,Benz Chile O14605,2,4,oil pump,1,Benz,Chile,561.17,396.71,306.63,mm,3.84,kg,12,2.5,300,70,373.6,eur,3.5,True
2592,KTM Germany O15105,2,4,oil pump,1,KTM,Germany,566.82,391.41,405.53,mm,2.03,kg,12,3.0,300,70,501.04,eur,4.0,True
2593,BYD Sweden O34372,2,4,oil pump,1,BYD,Sweden,561.2,361.29,347.82,mm,2.58,kg,12,3.0,300,80,407.79,eur,3.5,True
2594,Jeep Romania O11371,2,4,oil pump,1,Jeep,Romania,583.7,362.99,367.63,mm,2.78,kg,12,2.5,300,70,423.43,eur,5.0,True
2595,Honda Austria O23256,2,4,oil pump,1,Honda,Austria,558.89,386.85,350.21,mm,2.73,kg,12,3.0,300,75,542.91,eur,4.5,True
2596,Daimler Russia O9947,2,4,oil pump,1,Daimler,Russia,589.7,398.01,389.11,mm,2.96,kg,12,2.5,300,75,525.05,eur,5.0,True
2597,Ford Japan O12040,2,4,oil pump,1,Ford,Japan,601.38,301.9,340.79,mm,3.4,kg,12,3.0,300,75,356.28,eur,4.5,True
2598,Ferrari Germany O31378,2,4,oil pump,1,Ferrari,Germany,568.93,333.78,407.0,mm,2.44,kg,12,3.0,300,70,577.97,eur,3.0,True
2599,Benz Canada O8417,2,4,oil pump,1,Benz,Canada,606.18,407.72,392.23,mm,3.64,kg,12,2.5,300,55,460.21,eur,5.0,True
2600,Toyota France O10397,2,4,oil pump,1,Toyota,France,596.12,321.14,345.42,mm,3.57,kg,12,3.0,300,75,421.15,eur,3.0,True
2601,Daimler USA O16363,2,4,oil pump,1,Daimler,USA,602.31,413.22,324.26,mm,2.43,kg,12,2.5,300,75,449.89,eur,4.5,True
2602,BYD USA O14767,2,4,oil pump,1,BYD,USA,560.08,391.26,367.76,mm,3.85,kg,12,2.5,300,75,534.89,eur,3.0,True
2603,Mercedes Indonesia O27416,2,4,oil pump,1,Mercedes,Indonesia,553.73,388.64,419.77,mm,3.16,kg,12,2.5,300,85,372.43,eur,3.0,True
2604,GMC Russia O23454,2,4,oil pump,1,GMC,Russia,577.54,325.42,382.04,mm,2.92,kg,12,2.5,300,50,399.57,eur,4.5,True
2605,Ferrari Netherlands O27071,2,4,oil pump,1,Ferrari,Netherlands,579.51,413.53,397.84,mm,2.96,kg,12,2.5,300,75,448.93,eur,3.0,True
2606,Benz Sweden O18762,2,4,oil pump,1,Benz,Sweden,609.27,363.7,385.42,mm,2.8,kg,12,2.5,300,85,442.25,eur,5.0,True
2607,GMC Thailand O33007,2,4,oil pump,1,GMC,Thailand,601.6,317.91,403.4,mm,2.89,kg,12,3.0,300,50,522.21,eur,3.0,True
2608,Acura Brazil O1698,2,4,oil pump,1,Acura,Brazil,573.82,384.29,423.57,mm,3.95,kg,12,2.5,300,75,529.37,eur,4.5,True
2609,BMW Belgium O5929,2,4,oil pump,1,BMW,Belgium,579.7,408.86,376.91,mm,2.09,kg,12,3.0,300,50,387.69,eur,4.5,True
2610,Daimler Chile O13376,2,4,oil pump,1,Daimler,Chile,604.37,303.87,385.3,mm,2.38,kg,12,2.5,300,50,416.14,eur,3.5,True
2611,Buick Turkey O4563,2,4,oil pump,1,Buick,Turkey,598.22,338.3,366.0,mm,2.39,kg,12,2.5,300,65,506.15,eur,3.5,True
2612,Honda France O28302,2,4,oil pump,1,Honda,France,598.22,384.94,364.42,mm,2.48,kg,12,3.0,300,85,512.87,eur,4.5,True
2613,Volvo Thailand O20857,2,4,oil pump,1,Volvo,Thailand,572.43,305.88,335.35,mm,3.18,kg,12,3.0,300,50,500.99,eur,4.5,True
2614,Toyota Switzerland O10888,2,4,oil pump,1,Toyota,Switzerland,601.17,404.15,413.39,mm,3.24,kg,12,2.5,300,45,383.06,eur,4.5,True
2615,Lincoln Austria O7388,2,4,oil pump,1,Lincoln,Austria,584.34,393.08,329.91,mm,2.64,kg,12,3.0,300,85,376.71,eur,4.5,True
